##221750		
DAN	dan	np1
it	it	pph1
.	.	y
That	that	dd1
was	be	vbdz
my	my	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
She	she	pphs1
was	be	vbdz
a	a	at1
model	model	nn1
...	...	...
@!Ms-DAVIS		zzq
:	:	y
And	and	cc
then	then	rt
this	this	dd1
was	be	vbdz
fun	fun	jj
because	because	cs
we	we	ppis2
were	be	vbdr
like	like	ii
on	on	ii
location	location	nn1
,	,	y
and	and	cc
I	i	ppis1
took	take	vvd
modeling	model	vvg
seriously	seriously	rr
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
and	and	cc
a	a	at1
model	model	nn1
student	student	nn1
...	...	...
@!Ms-DAVIS		zzq
:	:	y
I	i	ppis1
continued	continue	vvd
to	to	to
be	be	vbi
an	a	at1
A	a	zz1
student	student	nn1
for	for	if
a	a	at1
--		nn1_jj
a	a	at1
long	long	jj
period	period	nn1
of	of	io
time	time	nnt1
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
until	until	cs
her	her	appge
future	future	nn1
went	go	vvd
up	up	rp
in	in	ii
smoke	smoke	nn1
.	.	y
@!Ms-DAVIS		zzq
:	:	y
By	by	ii
the	the	at
time	time	nnt1
of	of	io
my	my	appge
--		nn1_jj
the	the	at
summer	summer	nnt1
of	of	io
10th	10th	md
grade	grade	nn1
,	,	y
I	i	ppis1
was	be	vbdz
smoking	smoke	vvg
every	every	at1
day	day	nnt1
,	,	y
every	every	at1
single	single	jj
day	day	nnt1
--		nn1_jj
twice	twice	rr
,	,	y
three	three	mc
times	time	nnt2
a	a	at1
day	day	nnt1
.	.	y
@(Footage-of-Sarabet)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
By	by	ii
11th	11th	md
grade	grade	nn1_vv0
she	she	pphs1
was	be	vbdz
out	out	ii21
of	of	ii22
school	school	nn1
...	...	...
@!Ms-DAVIS		zzq
:	:	y
I	i	ppis1
was	be	vbdz
kind	kind	rr21%
of	of	rr22
somewhat	somewhat	rr
asked	ask	vvd_vvn@
to	to	to
leave	leave	vvi
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
and	and	cc
out	out	ii21
of	of	ii22
luck	luck	nn1
.	.	y
@!Mrs-SHIRLEY-DAVIS-		zzq
:	:	y
And	and	cc
then	then	rt
after	after	ii_cs
the	the	at
Christmas	christmas	nnt1
holiday	holiday	nn1
,	,	y
she	she	pphs1
was	be	vbdz
arrested	arrest	vvn
for	for	if
buying	buy	vvg_nn1
marijuana	marijuana	nn1
.	.	y
@(Footage-of-Sarabet)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
For	for	if
Shirley	shirley	np1
and	and	cc
Mike	mike	np1
Davis	davis	np1
,	,	y
Sarabeth	sarabeth	np1
's	's	ge
parents	parent	nn2
...	...	...
@!Mr-MIKE-DAVIS-@1Sa		zzq
:	:	y
Yeah	yeah	uh
,	,	y
it	it	pph1
--		zz
she	she	pphs1
denied	deny	vvd
it	it	pph1
even	even	rr
at	at	ii
that	that	dd1
time	time	nnt1
.	.	y
So	so	rr
it	it	pph1
...	...	...
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
1996	1996	mc
was	be	vbdz
a	a	at1
very	very	rg
unhappy	unhappy	jj
year	year	nnt1
.	.	y
@!Mrs-DAVIS		zzq
:	:	y
I	i	ppis1_mc1%
--		zz
I	i	ppis1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
hardest	hard	jjt
things	thing	nn2
I	i	ppis1
think	think	vv0
I	i	ppis1
've	have	vh0
ever	ever	rr
had	have	vhn
to	to	to
face	face	vvi
as	as	ii
a	a	at1
parent	parent	nn1
.	.	y
@!Ms-DAVIS		zzq
:	:	y
And	and	cc
when	when	cs_rrq
they	they	pphs2
put	put	vv0_vvd
the	the	at
handcuffs	handcuff	nn2
on	on	rp@_ii
,	,	y
I	i	ppis1
was	be	vbdz
like	like	ii_jj@
--		zz
whew	whew	nn1
--		nn1
I	i	ppis1
did	do	vdd
n't	n't	xx
,	,	y
you	you	ppy
know	know	vv0
,	,	y
nothing	nothing	pn1
was	be	vbdz
worse	bad	jjr_rrr@
than	than	csn
that	that	dd1
.	.	y
@!Mr-DAVIS		zzq
:	:	y
It	it	pph1
was	be	vbdz
obvious	obvious	jj
then	then	rt
that	that	cst
we	we	ppis2
--		zz
that	that	cst
she	she	pphs1
had	have	vhd
a	a	at1
problem	problem	nn1
and	and	cc
that	that	cst
we	we	ppis2
all	all	db
--		zz
we	we	ppis2
as	as	ii
a	a	at1
family	family	nn1
had	have	vhd
a	a	at1
problem	problem	nn1
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
They	they	pphs2
were	be	vbdr
very	very	rg_jj@
,	,	y
very	very	rg
concerned	concerned	jj
and	and	cc
they	they	pphs2
kind	kind	rr21%
of	of	rr22
like	like	rr%_vv0@_cs%
placed	place	vvn_vvd@
her	her	ppho1
in	in	ii
the	the	at
court	court	nn1
's	's	ge
hands	hand	nn2
and	and	cc
say	say	vv0
,	,	y
'	'	"@
You	you	ppy
know	know	vv0
,	,	y
help	help	vv0
us	us	ppio2
.	.	y
We	we	ppis2
're	be	vbr
losing	lose	vvg
our	our	appge
daughter	daughter	nn1
.	.	y
'	'	"@_ge
@(Footage-of-Alvarez)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
is	be	vbz
where	where	rrq_cs
they	they	pphs2
found	find	vvd
help	help	nn1
...	...	...
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
And	and	cc
I	i	ppis1
hope	hope	vv0
we	we	ppis2
've	have	vh0
gotten	get	vvn
to	to	ii
them	them	ppho2
at	at	ii
age	age	nn1
15.	15	mc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
juvenile	juvenile	jj
drug	drug	nn1
court	court	nn1
in	in	ii
Tampa	tampa	np1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Sarabet		np1
Judge	judge	np1@
ALVAREZ	alvarez	np1
:	:	y
@(Voiceover)		zzc
Yeah	yeah	uh
,	,	y
we	we	ppis2
have	have	vh0
a	a	at1
--		nn1_jj
a	a	at1
drug	drug	nn1
problem	problem	nn1
in	in	ii
Tampa	tampa	np1
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
One	one	mc1
of	of	io
four	four	mc
such	such	da
places	place	nn2
in	in	ii
the	the	at
country	country	nn1
...	...	...
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
...	...	...
alcohol	alcohol	nn1
and	and	cc
marijuana	marijuana	nn1
and	and	cc
paraphernalia	paraphernalia	nn
.	.	y
@(Footage-of-Alvarez)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@(To-teen)		zzc
All	all	rr21
right	right	rr22
.	.	y
Good	good	jj
luck	luck	nn1
.	.	y
It	it	pph1
's	be	vbz
a	a	at1
program	program	nn1
that	that	cst
we	we	ppis2
implemented	implement	vvd@
back	back	rp
in	in	ii
February	february	npm1
of	of	io
--		nn1
of	of	io
'	'	ge
96	96	mc
...	...	...
@(In-court)		zzc
Donald	donald	np1
Robert	robert	np1
Echelbarger.	echelbarger	np1
qwq		xx
@		ii
(	(	y
Footage-of-teen-in		np1
Judge	judge	np1@
ALVAREZ	alvarez	np1
:	:	y
@(Voiceover)		zzc
...	...	...
to	to	to
deal	deal	vvi
with	with	iw
drug	drug	nn1
problems	problem	nn2
by	by	ii
first-time	first-time	jj
juvenile	juvenile	jj
offenders	offender	nn2
.	.	y
@(To-teen)		zzc
Good	good	jj
morning	morning	nnt1
.	.	y
And	and	cc
it	it	pph1
's	be	vbz
a	a	at1
program	program	nn1
where	where	cs_rrq
they	they	pphs2
get	get	vv0
rehab	rehab	nn1_vv0
for	for	if
their	their	appge
drug	drug	nn1
problem	problem	nn1
.	.	y
@(To-teen)		zzc
What	what	ddq
got	get	vvd
you	you	ppy
started	start	vvn
?	?	y
Unidentified	unidentified	jj
Teen	teen	nn1
:	:	y
My	my	appge
dad	dad	nn1
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
Your	your	appge
dad	dad	nn1
?	?	y
@(Footage-of-Alvarez)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
Judge	judge	vv0_np1@_nn1
Alvarez	alvarez	np1_nn1@
is	be	vbz
trying	try	vvg
to	to	to
keep	keep	vvi
young	young	jj
people	people	nn
out	out	ii21
of	of	ii22
the	the	at
criminal	criminal	jj_nn1
justice	justice	nn1
system	system	nn1
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
Other	other	jj
people	people	nn
who	who	pnqs
get	get	vv0
you	you	ppy
in	in	ii
trouble	trouble	nn1
are	be	vbr
not	not	xx
friends	friend	nn2
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
and	and	cc
give	give	vv0
them	them	ppho2
a	a	at1
second	second	md_nnt1
chance	chance	nn1
to	to	to
go	go	vvi
straight	straight	rr_jj
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
The	the	at
big	big	jj
thing	thing	nn1
here	here	rl
,	,	y
if	if	cs
they	they	pphs2
complete	complete	vv0
the	the	at
program	program	nn1
,	,	y
their	their	appge
record	record	nn1
's	's	ge_vbz
clean	clean	jj
.	.	y
We	we	ppis2
're	be	vbr
just	just	rr
not	not	xx
here	here	rl
to	to	to
get	get	vvi
you	you	ppy
clean	clean	vv0@_jj
.	.	y
@(Voiceover)		zzc
That	that	dd1_cst
's	be	vbz
the	the	at
carrot	carrot	nn1
we	we	ppis2
offer	offer	vv0
these	these	dd2
kids	kid	nn2
.	.	y
@!Ms-DAVIS		zzq
:	:	y
I	i	ppis1
looked	look	vvd
at	at	ii
my	my	appge
parents	parent	nn2
and	and	cc
said	say	vvd
,	,	y
'	'	"@_ge
I	i	ppis1
'm	be	vbm
not	not	xx
doing	do	vdg
it	it	pph1
.	.	y
I	i	ppis1
'm	be	vbm
not	not	xx
.	.	y
'	'	"@_ge
Judge	judge	vv0_nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
going	go	vvgk
to	to	to
be	be	vbi
an	a	at1
easy	easy	jj
task	task	nn1
to	to	to
deal	deal	vvi
with	with	iw
her	her	ppho1
.	.	y
@!DOW		zzq
:	:	y
What	what	ddq
's	be	vbz
the	the	at
toughest	tough	jjt
part	part	nn1
of	of	io
this	this	dd1
program	program	nn1
?	?	y
@!Ms-DAVIS		zzq
:	:	y
Staying	stay	vvg_jj@
clean	clean	jj
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
We	we	ppis2
had	have	vhd
a	a	at1
problem	problem	nn1
with	with	iw
Sarabeth	sarabeth	np1
real	real	jj_rg%
early	early	jj_rr
in	in	ii
the	the	at
program	program	nn1
.	.	y
She	she	pphs1
did	do	vdd
real	real	rg%_jj
good	good	jj
,	,	y
then	then	rt
she	she	pphs1
fell	fall	vvd
off	off	ii_rp
the	the	at
wagon	wagon	nn1
.	.	y
I	i	ppis1
put	put	vvd
her	her	ppho1
in	in	ii
W.T.	wt	nn1
Edwards	edwards	np1
for	for	if
a	a	at1
while	while	nnt1@
.	.	y
@(Footage-of-Hillsbo)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
W.T.	wt	nn1
Edwards	edwards	np1
is	be	vbz
a	a	at1
juvenile	juvenile	jj
detention	detention	nn1
center	center	nn1
,	,	y
punishment	punishment	nn1
for	for	if
those	those	dd2
who	who	pnqs
break	break	vv0
the	the	at
drug	drug	nn1
court	court	nn1
rules	rule	nn2
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
@(Voiceover)		zzc
Fear	fear	nn1_vv0
is	be	vbz
very	very	rg
important	important	jj
.	.	y
@(To-teen)		zzc
You	you	ppy
heard	hear	vvd_vvn
of	of	io
W.T.	wt	nn1
Edwards	edwards	np1
?	?	y
@(Voiceover)		zzc
And	and	cc
I	i	ppis1
think	think	vv0
that	that	dd1
's	be	vbz
one	one	mc1
thing	thing	nn1
I	i	ppis1
have	have	vh0
in	in	ii
this	this	dd1
court	court	nn1
.	.	y
@(To-teen)		zzc
You	you	ppy
've	have	vh0
heard	hear	vvn
about	about	ii
W.T.	wt	nn1
Edwards	edwards	np1
?	?	y
Have	have	vh0
you	you	ppy
been	be	vbn
there	there	rl
?	?	y
That	that	dd1
's	be	vbz
the	the	at
leverage	leverage	nn1
I	i	ppis1
have	have	vh0
--		nn1_jj
is	be	vbz
fear	fear	nn1
.	.	y
@!Ms-DAVIS		zzq
:	:	y
That	that	dd1
's	be	vbz
what	what	ddq
Judge	judge	vv0
Alvarez	alvarez	np1
was	be	vbdz
trying	try	vvg
to	to	to
do	do	vdi
,	,	y
was	be	vbdz
to	to	to
make	make	vvi
me	me	ppio1
see	see	vvi
that	that	cst
he	he	pphs1
was	be	vbdz
serious	serious	jj
,	,	y
you	you	ppy
know	know	vv0
?	?	y
@(Footage-of-Sarabet)		zzc
@!Ms-DAVIS		zzq
:	:	y
@(Voiceover)		zzc
So	so	cs@_rr
they	they	pphs2
put	put	vv0_vvd
me	me	ppio1
in	in	ii
shackles	shackle	nn2
and	and	cc
handcuffs	handcuff	nn2
and	and	cc
they	they	pphs2
--		zz
they	they	pphs2
took	take	vvd
me	me	ppio1
to	to	ii
W.T.	wt	nn1
I	i	ppis1
stayed	stay	vvd
there	there	rl
for	for	if
four	four	mc
days	day	nnt2
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@!Ms-DAVIS		zzq
:	:	y
@(Voiceover)		zzc
It	it	pph1_nn1@
--		zz
it	it	pph1
's	be	vbz
just	just	rr_jj@
--		zz
it	it	pph1
's	be	vbz
gross	gross	jj
.	.	y
That	that	dd1
's	be	vbz
all	all	db
I	i	ppis1
can	can	vm
say	say	vvi
.	.	y
It	it	pph1
's	be	vbz
nasty	nasty	jj
.	.	y
It	it	pph1
's	be	vbz
filthy	filthy	jj
,	,	y
no	no	at
blankets	blanket	nn2
,	,	y
no	no	at
pillows	pillow	nn2
.	.	y
I	i	ppis1
mean	mean	vv0
,	,	y
it	it	pph1
's	be	vbz
gross	gross	jj
.	.	y
Like	like	ii_vv0@
this	this	dd1
is	be	vbz
not	not	xx
a	a	at1
cool	cool	jj
place	place	nn1
to	to	to
be	be	vbi
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
ever	ever	rr
want	want	vvi
to	to	to
end	end	vvi
up	up	rp
here	here	rl
again	again	rt
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
And	and	cc
these	these	dd2
kids	kid	nn2
have	have	vh0
got	get	vvn
to	to	to
want	want	vvi
to	to	to
come	come	vvi
in	in	rp@
.	.	y
Their	their	appge
parents	parent	nn2
have	have	vh0
to	to	to
want	want	vvi
them	them	ppho2
to	to	to
come	come	vvi
in	in	rp@
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
:	:	y
This	this	dd1
is	be	vbz
the	the	at
last	last	md
hope	hope	nn1_vv0
that	that	cst
I	i	ppis1
have	have	vh0
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
This	this	dd1
is	be	vbz
what	what	ddq
we	we	ppis2
're	be	vbr
here	here	rl
for	for	if
.	.	y
You	you	ppy
're	be	vbr
as	as	rg@
important	important	jj
to	to	ii
the	the	at
program	program	nn1
as	as	csa
I	i	mc1%_ppis1
am.	am	ra
qwq		xx
@		ii
(	(	y
Footage-of-Alvarez		np1
Judge	judge	np1@
ALVAREZ	alvarez	np1
:	:	y
@(Voiceover)		zzc
If	if	cs
we	we	ppis2
do	do	vd0
n't	n't	xx
work	work	vvi
together	together	rl
,	,	y
the	the	at
system	system	nn1
--		nn1
the	the	at
program	program	nn1
can	can	vm
not	not	xx
work	work	vvi
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
To	to	to
make	make	vvi
the	the	at
program	program	nn1
work	work	nn1_vv0
,	,	y
...	...	...
Woman	woman	nn1
:	:	y
That	that	dd1
's	be	vbz
when	when	rrq
he	he	pphs1
missed	miss	vvd
his	his	appge
curfew	curfew	nn1
the	the	at
other	other	jj
night	night	nnt1
...	...	...
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
Judge	judge	vv0_np1@_nn1
Alvarez	alvarez	np1_nn1@
demands	demand	vvz@_nn2
that	that	cst
youngsters	youngster	nn2
attend	attend	vv0
counseling	counseling	nn1
and	and	cc
a	a	at1
whole	whole	jj
lot	lot	nn1
more	more	rrr
.	.	y
Woman	woman	nn1
:	:	y
...	...	...
but	but	ccb
he	he	pphs1
has	have	vhz
completed	complete	vvn
detox	detox	nn1
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
hang	hang	vvi
around	around	ii_rp
people	people	nn
that	that	cst
smoke	smoke	vv0_nn1
.	.	y
You	you	ppy
do	do	vd0
n't	n't	xx
smoke	smoke	vvi
.	.	y
You	you	ppy
either	either	rr
work	work	vv0
or	or	cc
you	you	ppy
go	go	vv0
to	to	ii
school	school	nn1
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
You	you	ppy
get	get	vv0
yourself	yourself	ppx1
a	a	at1
job	job	nn1
,	,	y
enroll	enroll	vv0_nn1
for	for	if
your	your	appge
GED	ged	jj
program	program	nn1
.	.	y
@!Ms-DAVIS		zzq
:	:	y
Once	once	rr_cs@
a	a	at1
week	week	nnt1
I	i	ppis1
take	take	vv0
a	a	at1
drug	drug	nn1
test	test	nn1
and	and	cc
often	often	rr
--		zz
sometimes	sometimes	rt
they	they	pphs2
'll	will	vm
also	also	rr
call	call	vvi
for	for	if
random	random	jj_nn1@
,	,	y
just	just	rr
all	all	db
--		zz
out	out	ii21
of	of	ii22
the	the	at
blue	blue	jj_nn1@
.	.	y
Just	just	rr
call	call	vv0
...	...	...
@(Footage-of-Sarabet)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
Last	last	md
month	month	nnt1
one	one	mc1
of	of	io
the	the	at
those	those	dd2
random	random	jj
tests	test	nn2
came	come	vvd
back	back	rp
positive	positive	jj
.	.	y
@!Ms-DAVIS		zzq
:	:	y
I	i	ppis1
really	really	rr
do	do	vd0
n't	n't	xx
know	know	vvi
why	why	rrq
I	i	ppis1
did	do	vdd
it	it	pph1
.	.	y
I	i	mc1@_zz1@_ppis1
just	just	jj
--		nn1_jj
I	i	ppis1
was	be	vbdz
around	around	rp_ii
some	some	dd
old	old	jj
friends	friend	nn2
.	.	y
I	i	mc1@_zz1@
th	th	nnu
--		nn1_jj
you	you	ppy
know	know	vv0
,	,	y
I	i	ppis1
thought	think	vvd
--		zz
I	i	ppis1
think	think	vv0
at	at	ii
the	the	at
time	time	nnt1
I	i	ppis1
thought	think	vvd
,	,	y
'	'	"@
Hey	hey	uh
,	,	y
I	i	ppis1
can	can	vm
get	get	vvi
away	away	rl
with	with	iw
this	this	dd1
.	.	y
'	'	"@_ge
@(Footage-of-Alvarez)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
results	result	nn2
were	be	vbdr
given	give	vvn
to	to	ii
the	the	at
judge	judge	nn1
who	who	pnqs
gave	give	vvd
Sarabeth	sarabeth	np1
two	two	mc
weeks	week	nnt2
to	to	to
get	get	vvi
clean	clean	jj
or	or	cc
head	head	vv0@_nn1_jj@
back	back	rp_nn1
to	to	to
jail	jail	vvi
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
And	and	cc
I	i	ppis1
'm	be	vbm
concerned	concerned	jj
because	because	cs
I	i	ppis1_zz1%_mc1%
--		zz
I	i	ppis1
was	be	vbdz
looking	look	vvg
at	at	ii
her	her	appge_ppho1
wh	wh	nnu
--		nn1_jj
at	at	ii
one	one	mc1
of	of	io
my	my	appge
--		nn1_jj
basically	basically	rr
,	,	y
one	one	mc1
of	of	io
the	the	at
prized	prized	jj
clients	client	nn2
that	that	cst
we	we	ppis2
had	have	vhd
in	in	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
24	24	mc
hours	hour	nnt2
before	before	ii_cs
her	her	appge_ppho1
meeting	meeting	nn1_vvg
with	with	iw
Judge	judge	np1@_nn1
Alvarez	alvarez	np1_nn1@
...	...	...
@!Ms-DAVIS		zzq
:	:	y
This	this	dd1
is	be	vbz
just	just	rr
where	where	cs_rrq
we	we	ppis2
go	go	vv0
when	when	cs
it	it	pph1
's	be	vbz
random	random	jj
.	.	y
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
Sarabeth	sarabeth	np1
has	have	vhz
to	to	to
pass	pass	vvi
what	what	ddq
could	could	vm
be	be	vbi
the	the	at
most	most	rgt
important	important	jj
test	test	nn1
of	of	io
her	her	appge
life	life	nn1
.	.	y
@(Footage-of-Sarabet)		zzc
@!Ms-DAVIS		zzq
:	:	y
@(Voiceover)		zzc
I	i	ppis1
just	just	rr
hope	hope	vv0
that	that	dd1_cst
--		nn1_jj
that	that	cst
my	my	appge
body	body	nn1
has	have	vhz
cleansed	cleanse	vvn
myself	myself	ppx1
and	and	cc
this	this	dd1
test	test	nn1
comes	come	vvz
up	up	rp
negative	negative	jj_nn1@
...	...	...
@!Ms-RENATA-SUDS		zzq
:	:	y
My	my	appge
name	name	nn1
is	be	vbz
Renata	renata	np1
Suds	sud	vvz@_nn2@
...	...	...
@!Ms-DAVIS		zzq
:	:	y
OK.	ok	rr
@!Ms-SUDS		zzq
:	:	y
...	...	...
and	and	cc
I	i	ppis1
'll	will	vm
be	be	vbi
conducting	conduct	vvg
your	your	appge
drug	drug	nn1
test	test	nn1_vv0
today	today	rt
.	.	y
@(Footage-of-Sarabet)		zzc
@!Ms-DAVIS		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
so	so	cs21
that	that	cs22
I	i	ppis1
have	have	vh0
something	something	pn1
to	to	to
show	show	vvi
the	the	at
judge	judge	nn1
tomorrow	tomorrow	rt
.	.	y
Judge	judge	vv0_nn1
ALVAREZ	alvarez	np1_nn1
:	:	y
If	if	cs
I	i	ppis1
find	find	vv0
based	base	vvn
on	on	ii
the	the	at
evidence	evidence	nn1
that	that	cst
she	she	pphs1
violated	violate	vvd
the	the	at
conditions	condition	nn2
and	and	cc
she	she	pphs1
had	have	vhd
a	a	at1
positive	positive	jj
urine	urine	nn1
,	,	y
she	she	pphs1
can	can	vm
go	go	vvi
to	to	ii
W.T.	wt	nn1
Edwards	edwards	np1
for	for	if
15	15	mc
days	day	nnt2
.	.	y
@!Ms-SUDS		zzq
:	:	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
go	go	vvi
across	across	ii
the	the	at
street	street	nn1
and	and	cc
do	do	vd0
your	your	appge
drug	drug	nn1
test	test	vvi
.	.	y
@!Ms-DAVIS		zzq
:	:	y
OK	ok	rr
.	.	y
This	this	dd1
is	be	vbz
going	go	vvgk
to	to	to
be	be	vbi
the	the	at
longest	long	jjt
10	10	mc
minutes	minute	nnt2
of	of	io
my	my	appge
life	life	nn1
.	.	y
@(Footage-of-drug-te)		zzc
@!DOW		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
clock	clock	nn1
is	be	vbz
ticking	tick	vvg_nn1
.	.	y
Sarabeth	sarabeth	np1
's	's	ge
test	test	nn1
results	result	nn2
,	,	y
when	when	cs_rrq
we	we	ppis2
come	come	vv0
back	back	rp
.	.	y
@(Footage-of-ice-cre)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
...	...	...
Unidentified	unidentified	jj
Police	police	nn2
Officer	officer	nn1
:	:	y
Police	police	nn2
,	,	y
open	open	vv0
up	up	rp
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
for	for	if
police	police	nn2
and	and	cc
parents	parent	nn2
.	.	y
@!SUSAN-SPENCER		zzq
:	:	y
How	how	rgq@
many	many	da2
kids	kid	nn2
do	do	vd0
you	you	ppy
have	have	vhi
?	?	y
Unidentified	unidentified	jj
Man	man	nn1
3	3	mc
:	:	y
I	i	ppis1
have	have	vh0
four	four	mc
kids	kid	nn2
.	.	y
@!SPENCER		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
you	you	ppy
find	find	vv0
out	out	rp
that	that	cst
you	you	ppy
're	be	vbr
living	live	vvg
across	across	ii
the	the	at
street	street	nn1
from	from	ii
this	this	dd1
.	.	y
Man	man	nn1
3	3	mc
:	:	y
Yes	yes	uh
.	.	y
Terrible	terrible	jj
.	.	y
@(Footage-of-child-s)		zzc
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
...	...	...
@(Footage-of-Nathan-)		zzc
@!NATHAN-@117-year-o		zzq
:	:	y
I	i	ppis1
've	have	vh0
got	get	vvn
just	just	rr21
about	about	rr22
24	24	mc
hours	hour	nnt2
to	to	to
think	think	vvi
about	about	ii
a	a	at1
different	different	jj
perspective	perspective	nn1
that	that	cst
you	you	ppy
do	do	vd0
not	not	xx
have	have	vhi
.	.	y
@!RATHER		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
Nathan	nathan	np1
's	's	ge
house	house	nn1
divided	divide	vvn_vvd
.	.	y
@!Ms-KARYL-SMITH-@1N		zzq
:	:	y
You	you	ppy
do	do	vd0
n't	n't	xx
think	think	vvi
that	that	cst
I	i	ppis1
am	be	vbm
not	not	xx
home	home	rl
hurting	hurt	vvg
because	because	cs
you	you	ppy
are	be	vbr
here	here	rl
24	24	mc
hours	hour	nnt2
a	a	at1
day	day	nnt1
with	with	iw
your	your	appge
perspective	perspective	nn1
?	?	y
@(Announcements)		zzc
##221754		
WHEN	when	rrq_cs
WE	we	ppis2
WERE	be	vbdr
KINGS	king	nn2
@!DAN-RATHER-host		zzq
:	:	y
Now	now	rt
you	you	ppy
're	be	vbr
about	about	rpk
to	to	to
meet	meet	vvi
a	a	at1
man	man	nn1
who	who	pnqs
had	have	vhd
good	good	jj
reason	reason	nn1
to	to	to
quit	quit	vvi
years	year	nnt2
ago	ago	ra
.	.	y
Fortunately	fortunately	rr
for	for	if
all	all	db
of	of	io
us	us	ppio2
,	,	y
he	he	pphs1
did	do	vdd
n't	n't	xx
.	.	y
Harold	harold	np1
Dow	dow	np1
has	have	vhz
the	the	at
story	story	nn1
complete	complete	jj
with	with	iw
a	a	at1
Muhammad	muhammad	np1
Ali	ali	np1
you	you	ppy
've	have	vh0
never	never	rr
seen	see	vvn
before	before	rt
.	.	y
@(Footage-of-dark-ha)		zzc
@!Mr-LEON-GAST		zzq
:	:	y
I	i	ppis1
really	really	rr
can	can	vm
see	see	vvi
the	the	at
light	light	nn1_jj
at	at	ii
the	the	at
end	end	nn1
of	of	io
the	the	at
tunnel	tunnel	nn1
.	.	y
@(Footage-of-Gast-an)		zzc
@!Mr-GAST		zzq
:	:	y
There	there	ex
's	be	vbz
a	a	at1
time	time	nnt1
problem	problem	nn1
.	.	y
@(Footage-of-man-pla)		zzc
@!Mr-GAST		zzq
