##4000350		
Section	section	nn1
claimed	claim	vvd_vvn
that	that	cst
the	the	at
allegations	allegation	nn2
were	be	vbdr
untrue	untrue	jj
or	or	cc
highly	highly	rr
distorted	distort	vvn_jj
.	.	y
The	the	at
only	only	jj
"	"	y
smoking	smoking	jj_nn1
gun	gun	nn1
"	"	y
the	the	at
critics	critic	nn2
could	could	vm
find	find	vvi
,	,	y
which	which	ddq
they	they	pphs2
attempted	attempt	vvd
to	to	to
establish	establish	vvi
as	as	ii
the	the	at
murder	murder	nn1
weapon	weapon	nn1
,	,	y
was	be	vbdz
a	a	at1
memo	memo	nn1
from	from	ii
the	the	at
priest	priest	nn1
listing	list	vvg_nn1
about	about	rg
forty	forty	mc
"	"	y
courses	course	nn2
of	of	io
possible	possible	jj
interest	interest	nn1
from	from	ii
a	a	at1
Christian	christian	jj
culture	culture	nn1
viewpoint	viewpoint	nn1
at	at	ii
Princeton	princeton	np1
University	university	nn1
.	.	y
"	"	y
17	17	mc
The	the	at
list	list	nn1
was	be	vbdz
drawn	draw	vvn
directly	directly	rr
from	from	ii
the	the	at
university	university	nn1
catalogue	catalogue	nn1
and	and	cc
included	include	vvd_vvn
nine	nine	mc
academic	academic	jj
departments	department	nn2
,	,	y
its	its	z'
net	net	nn1_jj
cast	cast	vvn_vv0_vvd@
wide	wide	rr@_jj
enough	enough	rr_dd
to	to	to
include	include	vvi
both	both	db2_rr
"	"	y
The	the	at
Religion	religion	nn1
of	of	io
Islam	islam	nn1
"	"	y
and	and	cc
"	"	y
The	the	at
Origins	origin	nn2
of	of	io
Modern	modern	jj
Science	science	nn1
.	.	y
"	"	y
Criticism	criticism	nn1
centered	center	vvd_vvn@
on	on	ii_rp@
a	a	at1
note	note	nn1
appended	append	vvd_vvn@
to	to	ii
the	the	at
list	list	nn1
:	:	y
"	"	y
Remember	remember	vv0
everything	everything	pn1
depends	depend	vvz
on	on	ii
the	the	at
outlook	outlook	nn1
of	of	io
the	the	at
teacher	teacher	nn1
giving	give	vvg
the	the	at
course	course	nn1
.	.	y
The	the	at
latter	latter	da
may	may	vm
seem	seem	vvi
quite	quite	rg
interesting	interesting	jj
and	and	cc
stimulating	stimulating	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
impact	impact	nn1
is	be	vbz
counter-productive	counterproductive	jj
.	.	y
"	"	y
This	this	dd1
warning	warning	nn1
,	,	y
critics	critic	nn2
trumpeted	trumpet	vvd
,	,	y
was	be	vbdz
censorship	censorship	nn1
of	of	io
the	the	at
worst	bad	jjt
kind	kind	nn1
and	and	cc
in	in	ii
violation	violation	nn1
of	of	io
the	the	at
very	very	jj
nature	nature	nn1
of	of	io
free	free	jj
inquiry	inquiry	nn1
.	.	y
<p>	<p>	y
But	but	ccb
no	no	at
critic	critic	nn1
even	even	rr
alleged	allege	vvn_vvd
that	that	cst
McCloskey	mccloskey	np1
's	's	ge
list	list	nn1
omitted	omit	vvn_jj@_vvd@
courses	course	nn2
that	that	cst_dd1
should	should	vm
have	have	vhi
been	be	vbn
included	include	vvn
,	,	y
which	which	ddq
would	would	vm
have	have	vhi
been	be	vbn
the	the	at
obvious	obvious	jj
way	way	nn1
of	of	io
"	"	y
censoring	censor	vvg_jj@
"	"	y
courses	course	nn2
the	the	at
priest	priest	nn1
thought	think	vvd_vvn_nn1
unacceptable	unacceptable	jj
,	,	y
and	and	cc
on	on	ii
the	the	at
face	face	nn1
of	of	io
it	it	pph1
the	the	at
list	list	nn1
was	be	vbdz
a	a	at1
recommendation	recommendation	nn1
,	,	y
not	not	xx
a	a	at1
condemnation	condemnation	nn1
.	.	y
McCloskey	mccloskey	np1
gave	give	vvd
no	no	at
indication	indication	nn1
which	which	ddq
courses	course	nn2_vvz%
,	,	y
if	if	cs
any	any	dd
,	,	y
he	he	pphs1
considered	consider	vvd
"	"	y
anti-Christian	anti-christian	jj
,	,	y
"	"	y
and	and	cc
his	his	appge
warning	warning	nn1
was	be	vbdz
no	no	at
different	different	jj
from	from	ii
the	the	at
kind	kind	nn1_jj@
feminists	feminist	nn2
and	and	cc
militant	militant	jj
ethnic	ethnic	jj
minorities	minority	nn2
issue	issue	vv0
all	all	db
the	the	at
time	time	nnt1
on	on	ii
university	university	nn1
campuses	campus	nn2
.	.	y
Thus	thus	rr
critics	critic	nn2
were	be	vbdr
in	in	ii
the	the	at
position	position	nn1
to	to	to
assert	assert	vvi
that	that	cst
McCloskey	mccloskey	np1
had	have	vhd
no	no	at
right	right	nn1
to	to	to
evaluate	evaluate	vvi
university	university	nn1
courses	course	nn2
,	,	y
no	no	rgqv31
matter	matter	nn1
how	how	rgqv33
mildly	mildly	rr
or	or	cc
obliquely	obliquely	rr
,	,	y
a	a	at1
curious	curious	jj
understanding	understanding	nn1
of	of	io
the	the	at
nature	nature	nn1
of	of	io
free	free	jj
inquiry	inquiry	nn1
.	.	y
<p>	<p>	y
At	at	ii
the	the	at
end	end	nn1
of	of	io
last	last	md
March	march	npm1
,	,	y
six	six	mc
students	student	nn2
circulated	circulate	vvd_vvn
an	a	at1
open	open	jj
letter	letter	nn1
to	to	ii
the	the	at
Princeton	princeton	np1_nn1@
community	community	nn1
accusing	accuse	vvg
McCloskey	mccloskey	np1
of	of	io
using	use	vvg
the	the	at
tactics	tactic	nn2
of	of	io
"	"	y
intimidation	intimidation	nn1
"	"	y
and	and	cc
claiming	claim	vvg
that	that	cst
his	his	appge
presence	presence	nn1
on	on	ii
campus	campus	nn1
was	be	vbdz
detrimental	detrimental	jj
to	to	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
their	their	appge
names	name	nn2
appended	append	vvn
to	to	ii
the	the	at
list	list	nn1
,	,	y
not	not	xx
all	all	db
of	of	io
them	them	ppho2
Catholics	catholic	nn2
.	.	y
(	(	y
Although	although	cs
McCloskey	mccloskey	np1
's	's	ge
critics	critic	nn2
portrayed	portray	vvn_vvd@
him	him	ppho1
as	as	csa_ii@
fostering	fostering	nn1_vvg@_jj%
ignorance	ignorance	nn1
,	,	y
in	in	ii
contrast	contrast	nn1
to	to	ii
those	those	dd2
like	like	ii_vv0@
themselves	themselves	ppx2
who	who	pnqs
valued	value	vvd
knowledge	knowledge	nn1
,	,	y
their	their	appge
publicity	publicity	nn1
was	be	vbdz
consistently	consistently	rr
marred	mar	vvn
by	by	ii
elementary	elementary	jj
errors	error	nn2
.	.	y
Thus	thus	rr
,	,	y
on	on	ii
their	their	appge
petition	petition	nn1
the	the	at
name	name	nn1
of	of	io
the	the	at
historian	historian	nn1
Carl	carl	np1
Schorske	schorske	np1
was	be	vbdz
spelled	spell	vvn
"	"	y
Scherske	scherske	np1
,	,	y
"	"	y
and	and	cc
one	one	mc1
student	student	nn1
claimed	claim	vvd_vvn
that	that	cst
McCloskey	mccloskey	np1
had	have	vhd
warned	warn	vvn
her	her	ppho1
against	against	ii
reading	read	vvg_nn1
"	"	y
Bertram	bertram	np1
"	"	y
Russell	russell	np1
.	.	y
)	)	y
<p>	<p>	y
Tellez	tellez	np1@_nn1
issued	issue	vvd
a	a	at1
detailed	detailed	jj
response	response	nn1
to	to	ii
the	the	at
petition	petition	nn1
,	,	y
mentioning	mention	vvg
,	,	y
among	among	ii
other	other	jj
things	thing	nn2
,	,	y
the	the	at
libel	libel	nn1
suit	suit	nn1_vv0
against	against	ii
Penny	penny	np1
Lernoux	lernoux	np1_nn1
and	and	cc
the	the	at
fact	fact	nn1
that	that	cst
no	no	at
formal	formal	jj
complaint	complaint	nn1
against	against	ii
McCloskey	mccloskey	np1
had	have	vhd
been	be	vbn
lodged	lodge	vvn
with	with	iw
the	the	at
university	university	nn1
;	;	y
he	he	pphs1
also	also	rr
said	say	vvd_vvn@
that	that	cst_dd1
certain	certain	jj
statements	statement	nn2
attributed	attribute	vvn_vvd
to	to	ii
McCloskey	mccloskey	np1
were	be	vbdr
not	not	xx
authentic	authentic	jj
.	.	y
McCloskey	mccloskey	np1
's	's	ge
defenders	defender	nn2
were	be	vbdr
at	at	ii
a	a	at1
constant	constant	jj
disadvantage	disadvantage	nn1
,	,	y
however	however	rr
,	,	y
since	since	cs
his	his	appge
critics	critic	nn2
used	use	vvd_vvn
each	each	dd1
defense	defense	nn1
merely	merely	rr
as	as	ii_csa
an	a	at1
occasion	occasion	nn1
to	to	to
mount	mount	vvi
the	the	at
same	same	da
charges	charge	nn2
even	even	rr
more	more	rgr
aggressively	aggressively	rr
,	,	y
a	a	at1
tactic	tactic	nn1
which	which	ddq
both	both	db2_rr
the	the	at
university	university	nn1
and	and	cc
the	the	at
community	community	nn1
press	press	nn1
were	be	vbdr
more	more	dar_rrr
than	than	csn
willing	willing	jj
to	to	to
permit	permit	vvi
.	.	y
<p>	<p>	y
Keane	keane	np1
,	,	y
who	who	pnqs
had	have	vhd
met	meet	vvn
with	with	iw
twenty	twenty	mc
people	people	nn
demanding	demand	vvg
McCloskey	mccloskey	np1
's	's	ge
ouster	ouster	nn1
,	,	y
now	now	rt
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
had	have	vhd
"	"	y
no	no	at
right	right	jj_nn1
"	"	y
to	to	to
warn	warn	vvi
students	student	nn2
about	about	ii
"	"	y
anti-Christian	anti-christian	jj
"	"	y
courses.	course	nnu
19	19	mc
Keane	keane	np1
cited	cite	vvd
his	his	appge
own	own	da
experience	experience	nn1
as	as	ii_csa
a	a	at1
college	college	nn1
professor	professor	nn1
(	(	y
of	of	io
speech	speech	nn1
pathology	pathology	nn1
)	)	y
to	to	to
justify	justify	vvi
his	his	appge
judgment	judgment	nn1
,	,	y
apparently	apparently	rr
an	a	at1
act	act	nn1
of	of	io
professional	professional	jj
solidarity	solidarity	nn1
with	with	iw
professors	professor	nn2
for	for	if
whom	whom	pnqo
freedom	freedom	nn1
includes	include	vvz
immunity	immunity	nn1
from	from	ii
criticism	criticism	nn1
.	.	y
The	the	at
Daily	daily	jj@_np1
Princetonian	princetonian	jj_nn1@
,	,	y
after	after	ii
giving	give	vvg
McCloskey	mccloskey	np1
's	's	ge
critics	critic	nn2
maximum	maximum	jj_nn1
publicity	publicity	nn1
for	for	if
months	month	nnt2
,	,	y
now	now	rt
formally	formally	rr
sided	side	vvn_vvd
with	with	iw
those	those	dd2
critics	critic	nn2
in	in	ii
an	a	at1
editorial	editorial	nn1_jj
decreeing	decree	vvg_nn1@
that	that	cst
the	the	at
"	"	y
Opus	opus	np1_nn1
Dei	dei	np1
group	group	nn1
should	should	vm
be	be	vbi
allowed	allow	vvn
to	to	to
preserve	preserve	vvi
its	its	z'
religious	religious	jj
identity	identity	nn1
--	--	x
but	but	ccb
only	only	rr
to	to	ii
the	the	at
extent	extent	nn1
that	that	cst
its	its	z'
practices	practice	nn2
do	do	vd0
not	not	xx
intrude	intrude	vvi
upon	upon	ii
the	the	at
university	university	nn1
's	's	ge
academic	academic	jj
mission	mission	nn1
.	.	y
"	"	y
20	20	mc
Both	both	rr
this	this	dd1
statement	statement	nn1
and	and	cc
Keane	keane	np1
's	be	vbz_vhz@_ge
seemed	seem	vvn@_vvd
to	to	to
imply	imply	vvi
that	that	dd1_cst
academic	academic	jj
freedom	freedom	nn1
includes	include	vvz
professors	professor	nn2
'	'	ge
immunity	immunity	nn1
from	from	ii
"	"	y
outside	outside	jj
"	"	y
criticism	criticism	nn1
.	.	y
The	the	at
Princetonian	princetonian	nn1@_jj
's	's	ge
formula	formula	nn1
also	also	rr
seemed	seem	vvd_vvn@
to	to	to
imply	imply	vvi
that	that	cst_dd1
Opus	opus	np1
Dei	dei	np1
's	's	ge
preservation	preservation	nn1
of	of	io
its	its	z'
religious	religious	jj
identity	identity	nn1
is	be	vbz
a	a	at1
privilege	privilege	nn1
granted	grant	vvn
by	by	ii
the	the	at
university	university	nn1
.	.	y
<p>	<p>	y
In	in	ii
April	april	npm1
,	,	y
Keane	keane	np1
announced	announce	vvd
that	that	cst
McCloskey	mccloskey	np1
would	would	vm
not	not	xx
be	be	vbi
returning	return	vvg
to	to	ii
the	the	at
Aquinas	aquinas	np2
Foundation	foundation	nn1
in	in	ii
the	the	at
fall	fall	nn1
,	,	y
a	a	at1
decision	decision	nn1
McCloskey	mccloskey	np1
said	say	vvd
had	have	vhd
been	be	vbn
conveyed	convey	vvn
to	to	ii
him	him	ppho1
in	in	ii
December	december	npm1
,	,	y
the	the	at
time	time	nnt1
of	of	io
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
approximately	approximately	rr
nine	nine	mc
hundred	hundred	m
Catholic	catholic	jj
students	student	nn2
on	on	ii
campus	campus	nn1
had	have	vhd
signed	sign	vvn
the	the	at
petition	petition	nn1
against	against	ii
him	him	ppho1
,	,	y
and	and	cc
categorically	categorically	rr
denied	deny	vvd_vvn
their	their	appge
charges	charge	nn2
.	.	y
The	the	at
Princetonian	princetonian	jj
article	article	nn1
announcing	announce	vvg
his	his	appge
dismissal	dismissal	nn1
was	be	vbdz
a	a	at1
comedy	comedy	nn1
of	of	io
errors	error	nn2
which	which	ddq
scarcely	scarcely	rr
bolstered	bolster	vvd_vvn
the	the	at
claim	claim	nn1
that	that	cst
McCloskey	mccloskey	np1
's	's	ge
critics	critic	nn2
represented	represent	vvd_vvn
responsible	responsible	jj
scholarship	scholarship	nn1
.	.	y
Keane	keane	np1
appeared	appear	vvd
to	to	to
be	be	vbi
advocating	advocate	vvg
affirmative	affirmative	jj_nn1
action	action	nn1
for	for	if
Hawaiians	hawaiian	nn2
when	when	rrq_cs
he	he	pphs1
was	be	vbdz
quoted	quote	vvn
as	as	csa_ii@
saying	say	vvg
that	that	cst
he	he	pphs1
hoped	hope	vvd
to	to	to
replace	replace	vvi
McCloskey	mccloskey	np1
with	with	iw
a	a	at1
"	"	y
lei	lei	fw
woman	woman	nn1
,	,	y
"	"	y
and	and	cc
the	the	at
student	student	nn1
paper	paper	nn1
identified	identify	vvd@_vvn
Keane	keane	np1
's	's	ge
photograph	photograph	nn1
as	as	csa_ii@
McCloskey	mccloskey	np1
's	's	ge_vbz
,	,	y
giving	give	vvg
rise	rise	nn1
to	to	ii
a	a	at1
deliciously	deliciously	rr
wicked	wicked	jj
fantasy	fantasy	nn1
on	on	ii41
the	the	ii42
part	part	ii43
of	of	ii44
McCloskey	mccloskey	np1
's	's	ge
supporters	supporter	nn2
,	,	y
that	that	dd1
of	of	io
posting	post	vvg_nn1
copies	copy	nn2
of	of	io
the	the	at
paper	paper	nn1
all	all	rr
over	over	ii
campus	campus	nn1
with	with	iw
the	the	at
notation	notation	nn1
,	,	y
"	"	y
This	this	dd1
man	man	nn1
has	have	vhz
been	be	vbn
officially	officially	rr
found	find	vvn_vvd
to	to	to
be	be	vbi
dangerous	dangerous	jj
to	to	ii
students	student	nn2
.	.	y
If	if	cs
you	you	ppy
see	see	vv0
him	him	ppho1
on	on	ii
campus	campus	nn1
,	,	y
detain	detain	vv0
him	him	ppho1
and	and	cc
call	call	vv0
the	the	at
police	police	nn2
.	.	y
"	"	y
<p>	<p>	y
Now	now	rt
,	,	y
even	even	rr
the	the	at
claim	claim	nn1
by	by	ii
McCloskey	mccloskey	np1
's	's	ge
critics	critic	nn2
that	that	cst
the	the	at
issue	issue	nn1
was	be	vbdz
the	the	at
relatively	relatively	rr
narrow	narrow	jj_vv0%
one	one	mc1
of	of	io
whether	whether	csw
he	he	pphs1
ought	ought	vmk
to	to	to
be	be	vbi
officially	officially	rr
associated	associate	vvn
with	with	iw
the	the	at
Aquinas	aquinas	np2
Foundation	foundation	nn1
was	be	vbdz
belied	bely	vvn@
when	when	rrq_cs
,	,	y
following	follow	vvg
the	the	at
announcement	announcement	nn1
of	of	io
his	his	appge
"	"	y
non-renewal	non-renewal	nn1_jj
,	,	y
"	"	y
they	they	pphs2
continued	continue	vvd
to	to	to
press	press	vvi
for	for	if
a	a	at1
university	university	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
air	air	nn1
the	the	at
same	same	da
charges	charge	nn2
against	against	ii
him	him	ppho1
.	.	y
<p>	<p>	y
Keane	keane	np1
's	's	ge
action	action	nn1
in	in	ii
surrendering	surrender	vvg
to	to	ii
McCloskey	mccloskey	np1
's	's	ge
critics	critic	nn2
was	be	vbdz
curious	curious	jj
in	in	rr21
part	part	rr22
because	because	ii21
of	of	ii22
their	their	appge
increasingly	increasingly	rr
frank	frank	jj
agenda	agenda	nn1
.	.	y
One	one	mc1
student	student	nn1
writing	write	vvg_nn1
for	for	if
the	the	at
Princetonian	princetonian	jj_nn1@
accepted	accepted	jj_vvd
Opus	opus	np1_nn1
Dei	dei	np1
's	's	ge
claim	claim	nn1
to	to	ii
loyalty	loyalty	nn1
to	to	ii
the	the	at
pope	pope	nn1
but	but	ccb
asserted	assert	vvd
that	that	cst_dd1
"	"	y
good	good	jj
Catholics	catholic	nn2
"	"	y
need	need	vv0
pay	pay	vv0
no	no	at
attention	attention	nn1
to	to	ii
him.	him	nnu
21	21	mc
One	one	mc1
leader	leader	nn1
of	of	io
the	the	at
anti-McCloskey	anti-mccloskey	jj
faction	faction	nn1
,	,	y
who	who	pnqs
published	publish	vvd
a	a	at1
lengthy	lengthy	jj
attack	attack	nn1
against	against	ii
him	him	ppho1
,	,	y
signed	sign	vvd_vvn
a	a	at1
pro-abortion	pro-abortion	jj
advertisement	advertisement	nn1
in	in	ii
the	the	at
Princetonian.	princetonian	np1
22	22	mc
However	however	rr
,	,	y
when	when	cs_rrq
Weiser	weiser	np1
wrote	write	vvd
a	a	at1
letter	letter	nn1
to	to	ii
the	the	at
newspaper	newspaper	nn1
arguing	argue	vvg
that	that	cst
McCloskey	mccloskey	np1
had	have	vhd
been	be	vbn
mistreated	mistreat	vvn@
,	,	y
it	it	pph1
was	be	vbdz
not	not	xx
published	publish	vvn
.	.	y
(	(	y
The	the	at
letter	letter	nn1
later	later	rrr
appeared	appear	vvd_vvn@
in	in	ii_rp@
a	a	at1
conservative	conservative	jj_nn1
student	student	nn1
publication	publication	nn1
,	,	y
the	the	at
Princeton	princeton	np1_nn1@
Sentinel	sentinel	nn1
,	,	y
in	in	ii
a	a	at1
summary	summary	nn1
of	of	io
the	the	at
case	case	nn1
in	in	ii
which	which	ddq
several	several	da2
of	of	io
the	the	at
students	student	nn2
who	who	pnqs
signed	sign	vvd
the	the	at
petition	petition	nn1
against	against	ii
McCloskey	mccloskey	np1
admitted	admit	vvd
that	that	cst
they	they	pphs2
never	never	rr
met	meet	vvd_vvn
him	him	ppho1
and	and	cc
had	have	vhd
signed	sign	vvn
at	at	ii
the	the	at
urging	urging	nn1
of	of	io
their	their	appge
friends.	friends	nnu
)	)	y
23	23	mc
<p>	<p>	y
McCloskey	mccloskey	np1
and	and	cc
Opus	opus	np1
Dei	dei	np1
intend	intend	vv0
to	to	to
remain	remain	vvi
active	active	jj
in	in	ii
Princeton	princeton	np1
,	,	y
and	and	cc
McCloskey	mccloskey	np1
has	have	vhz
said	say	vvn
that	that	cst
his	his	appge
exclusion	exclusion	nn1
from	from	ii
the	the	at
Aquinas	aquinas	np2
Foundation	foundation	nn1
might	might	vm
actually	actually	rr
make	make	vvi
his	his	appge
work	work	nn1
easier	easy	rrr
.	.	y
The	the	at
pastor	pastor	nn1
of	of	io
St.	st	np1
Paul	paul	np1
's	's	ge
Catholic	catholic	jj_nn1
Church	church	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
board	board	nn1
member	member	nn1
of	of	io
the	the	at
Aquinas	aquinas	np2
Foundation	foundation	nn1
who	who	pnqs
said	say	vvd
he	he	pphs1
was	be	vbdz
not	not	xx
consulted	consult	vvn
about	about	ii
McCloskey	mccloskey	np1
's	's	ge
removal	removal	nn1
,	,	y
has	have	vhz
commented	comment	vvn
:	:	y
"	"	y
It	it	pph1
seems	seem	vvz
that	that	cst
a	a	at1
little	little	jj
orthodoxy	orthodoxy	nn1
scares	scare	vvz
a	a	at1
lot	lot	nn1
of	of	io
people	people	nn
.	.	y
"	"	y
24	24	mc
Princeton	princeton	np1
University	university	nn1
itself	itself	ppx1
seems	seem	vvz
to	to	to
bear	bear	vvi
little	little	da1_jj
responsibility	responsibility	nn1
for	for	if
what	what	ddq
happened	happen	vvd
to	to	ii@
the	the	at
priest	priest	nn1
.	.	y
There	there	ex
is	be	vbz
no	no	at
evidence	evidence	nn1
that	that	cst
the	the	at
university	university	nn1
sought	seek	vvd_vvn
his	his	appge
removal	removal	nn1
,	,	y
although	although	cs
the	the	at
few	few	da2
officials	official	nn2
who	who	pnqs
spoke	speak	vvd
publicly	publicly	rr
mildly	mildly	rr
criticized	criticize	vvd_vvn
McCloskey	mccloskey	np1
.	.	y
Primary	primary	jj_nn1
responsibility	responsibility	nn1
rests	rest	vvz_nn2
with	with	iw
Keane	keane	np1
,	,	y
who	who	pnqs
appears	appear	vvz
to	to	to
have	have	vhi
decided	decide	vvn
simply	simply	rr
to	to	to
buy	buy	vvi
peace	peace	nn1
.	.	y
Even	even	cs21
if	if	cs22
every	every	at1
single	single	jj
charge	charge	nn1
against	against	ii
McCloskey	mccloskey	np1
were	be	vbdr
true	true	jj
,	,	y
his	his	appge
comments	comment	nn2
and	and	cc
actions	action	nn2
were	be	vbdr
within	within	ii
the	the	at
bounds	bound	nn2
of	of	io
what	what	ddq
is	be	vbz
usually	usually	rr
defined	define	vvn_vvd
as	as	csa_rg@_ii@
academic	academic	jj
freedom	freedom	nn1
.	.	y
Ironically	ironically	rr
,	,	y
in	in	ii
the	the	at
future	future	nn1_jj
,	,	y
those	those	dd2
in	in	ii
the	the	at
Princeton	princeton	np1_nn1@
community	community	nn1
.	.	y
inclined	inclined	jj
to	to	to
think	think	vvi
that	that	dd1_cst
Catholic	catholic	jj_nn1
officials	official	nn2
fail	fail	vv0
to	to	to
respect	respect	vvi
this	this	dd1
freedom	freedom	nn1
have	have	vh0
only	only	rr
to	to	ii
look	look	nn1
at	at	ii
the	the	at
treatment	treatment	nn1
accorded	accord	vvd@_vvn
John	john	np1
McCloskey	mccloskey	np1
to	to	to
find	find	vvi
prime	prime	jj
evidence	evidence	nn1
for	for	if
their	their	appge
thesis	thesis	nn1
.	.	y
<p>	<p>	y
##4000351		
Section	section	nn1
:	:	y
REPORTS	report	nn2_vvz
FROM	from	ii
THE	the	at
ACADEMY	academy	nn1
PREFORMATTED	preformatted	zz
TABLE	table	nn1
<p>	<p>	y
--	--	x
Alexander	alexander	np1
Pope	pope	np1_nn1
<p>	<p>	y
My	my	appge
association	association	nn1
with	with	iw
the	the	at
English	english	jj_nn1
department	department	nn1
at	at	ii
Duke	duke	nn1
University	university	nn1
began	begin	vvd
in	in	ii
1971	1971	mc
.	.	y
Having	have	vhg
taken	take	vvn
my	my	appge
bachelor	bachelor	nn1
's	's	ge
and	and	cc
master	master	nn1
's	's	ge
degrees	degree	nn2
at	at	ii
the	the	at
University	university	nn1
of	of	io
Tennessee	tennessee	np1
,	,	y
I	i	ppis1
was	be	vbdz
looking	look	vvg
for	for	if
a	a	at1
place	place	nn1
to	to	to
study	study	vvi
for	for	if
the	the	at
doctorate	doctorate	nn1
,	,	y
and	and	cc
was	be	vbdz
interested	interested	jj
in	in	ii
a	a	at1
change	change	nn1
in	in	ii
academic	academic	jj
scenery	scenery	nn1
.	.	y
As	as	csa
I	i	ppis1
considered	consider	vvd
various	various	jj
programs	program	nn2
,	,	y
Duke	duke	nn1
University	university	nn1
kept	keep	vvd_vvn
surfacing	surface	vvg
as	as	ii
a	a	at1
particularly	particularly	rr
attractive	attractive	jj
choice	choice	nn1
.	.	y
It	it	pph1
was	be	vbdz
small	small	jj
,	,	y
but	but	ccb
not	not	xx
too	too	rg
small	small	jj
;	;	y
it	it	pph1
had	have	vhd
educated	educate	vvn
two	two	mc
of	of	io
my	my	appge
best	best	jjt
undergraduate	undergraduate	nn1
professors	professor	nn2
;	;	y
its	its	z'
library	library	nn1
was	be	vbdz
spectacularly	spectacularly	rr
fine	fine	jj
;	;	y
and	and	cc
with	with	iw
its	its	z'
gothic	gothic	jj
architectural	architectural	jj
splendor	splendor	nn1
and	and	cc
lush	lush	jj
gardens	garden	nn2
it	it	pph1
was	be	vbdz
the	the	at
most	most	rgt
beautiful	beautiful	jj
place	place	nn1
I	i	ppis1
had	have	vhd
ever	ever	rr
seen	see	vvn
.	.	y
Furthermore	furthermore	rr
,	,	y
in	in	ii
my	my	appge
English	english	jj_nn1
studies	study	nn2
thus	thus	rr
far	far	rr_jj
,	,	y
I	i	ppis1
had	have	vhd
often	often	rr
found	find	vvn
Duke	duke	nn1
scholars	scholar	nn2
such	such	ii21
as	as	ii22
Allan	allan	np1
Gilbert	gilbert	np1
on	on	ii
Dante	dante	np1
and	and	cc
the	the	at
Renaissance	renaissance	nn1
,	,	y
Benjamin	benjamin	np1
Boyce	boyce	np1
on	on	ii
eighteenth-century	eighteenth-century	jj
culture	culture	nn1
,	,	y
Newman	newman	np1
I.	i	np1
White	white	np1
on	on	ii
Shelley	shelley	np1
,	,	y
and	and	cc
Lionel	lionel	np1
Stevenson	stevenson	np1
,	,	y
C.	c	np1
R.	xx_r	np1
Sanders	sanders	np1
,	,	y
and	and	cc
Paull	paull	np1
F.	f	np1
Baum	baum	np1
on	on	ii
Victorian	victorian	jj
literature	literature	nn1
particularly	particularly	rr
valuable	valuable	jj
.	.	y
Their	their	appge
work	work	nn1
was	be	vbdz
thorough	thorough	jj
,	,	y
serious	serious	jj
,	,	y
and	and	cc
solid	solid	jj_nn1@
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
something	something	pn1
new	new	jj
and	and	cc
worthwhile	worthwhile	jj
.	.	y
<p>	<p>	y
I	i	ppis1
entered	enter	vvd
the	the	at
doctoral	doctoral	jj
program	program	nn1
at	at	ii
Duke	duke	nn1
,	,	y
concentrating	concentrate	vvg
primarily	primarily	rr
on	on	ii
eighteenth-	eighteenth-	nn1_jj
and	and	cc
nineteenth-century	nineteenth-century	jj
English	english	jj_nn1
literature	literature	nn1
;	;	y
and	and	cc
after	after	ii
taking	take	vvg
my	my	appge
Ph.D	phd	np1
.	.	y
in	in	ii
1975	1975	mc
,	,	y
moved	move	vvd_vvn
on	on	rp_ii21
to	to	ii_ii22
the	the	at
University	university	nn1
of	of	io
Rochester	rochester	np1
as	as	ii_csa
an	a	at1
Andrew	andrew	np1
Mellon	mellon	np1
Postdoctoral	postdoctoral	np1_jj_nn1
Fellow	fellow	nn1_jj
.	.	y
Thus	thus	rr
began	begin	vvd
a	a	at1
career	career	nn1
that	that	cst_dd1
has	have	vhz
taken	take	vvn
me	me	ppio1
to	to	ii
a	a	at1
number	number	nn1
of	of	io
institutions	institution	nn2
,	,	y
given	give	vvn
me	me	ppio1
a	a	at1
chance	chance	nn1
to	to	to
write	write	vvi
,	,	y
teach	teach	vv0
,	,	y
and	and	cc
chair	chair	nn1
(	(	y
for	for	if
perhaps	perhaps	rr
too	too	rg
many	many	da2
years	year	nnt2
)	)	y
an	a	at1
English	english	jj_nn1
department	department	nn1
,	,	y
and	and	cc
generally	generally	rr
has	have	vhz
allowed	allow	vvn
me	me	ppio1
to	to	to
experience	experience	vvi
the	the	at
kinds	kind	nn2
of	of	io
ups	up	nn2
and	and	cc
downs	down	nn2
usually	usually	rr
associated	associate	vvn
with	with	iw
an	a	at1
academic	academic	jj
career	career	nn1
.	.	y
Through	through	ii
it	it	pph1
all	all	db_rr@
,	,	y
I	i	ppis1
found	find	vvd
that	that	cst
my	my	appge
training	training	nn1
at	at	ii
Duke	duke	nn1
served	serve	vvd
