##221370		
Dan	dan	np1
;		np1
78-year-old	78-year-old	jj
Lucille	lucille	np1_nn1@
Ashcraft	ashcraft	np1_nn1
will	will	vm
have	have	vhi
to	to	to
prove	prove	vvi
it	it	pph1
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
1	1	mc1
:	:	y
We	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
head	head	vvi
down	down	rp
to	to	ii
a	a	at1
testing	testing	nn1
room	room	nn1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Her	her	appge
doctors	doctor	nn2
at	at	ii
Saint	saint	np1
Louis	louis	np1
University	university	nn1
ordered	order	vvd_vvn
a	a	at1
checkup	checkup	nn1
--		nn1
not	not	xx
a	a	at1
physical	physical	jj
,	,	y
but	but	ccb
a	a	at1
mental	mental	jj
checkup	checkup	nn1
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
OK	ok	rr
.	.	y
First	first	md
,	,	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
memory	memory	nn1
causes	cause	vvz
you	you	ppy
any	any	dd
problems	problem	nn2
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
No	no	uh
,	,	y
not	not	xx
really	really	rr
,	,	y
nothing	nothing	pn1
I	i	ppis1
could	could	vm
n't	n't	xx
cope	cope	vvi
with	with	iw
.	.	y
Sharon	sharon	np1
Stetcher	stetcher	np1
:	:	y
She	she	pphs1
was	be	vbdz
going	go	vvg
for	for	if
days	day	nnt2
without	without	iw
eating	eating	nn1_vvg
.	.	y
She	she	pphs1
was	be	vbdz
more	more	rgr
forgetful	forgetful	jj
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Her	her	appge
daughter	daughter	nn1
,	,	y
Sharon	sharon	np1
Stetcher	stetcher	np1_nn1
.	.	y
Stetcher	stetcher	np1@_nn1
:	:	y
...	...	...
losing	lose	vvg_jj@
checks	check	nn2
before	before	cs
they	they	pphs2
were	be	vbdr
deposited	deposit	vvn
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
think	think	vv0
you	you	ppy
're	be	vbr
making	make	vvg
more	more	dar
of	of	io
a	a	at1
mountain	mountain	nn1
out	out	ii21
of	of	ii22
some	some	dd
of	of	io
this	this	dd1
stuff	stuff	nn1
.	.	y
Stetcher	stetcher	np1@_nn1
:	:	y
My	my	appge
mom	mom	nn1
had	have	vhd
forgotten	forget	vvn
my	my	appge
phone	phone	nn1
number	number	nn1
,	,	y
and	and	cc
I	i	ppis1
've	have	vh0
lived	live	vvn
there	there	rl
for	for	if
12	12	mc
years	year	nnt2
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
That	that	dd1
's	be	vbz
not	not	xx
unusual	unusual	jj
.	.	y
Stetcher	stetcher	np1@_nn1
:	:	y
That	that	dd1
,	,	y
to	to	ii
me	me	ppio1
,	,	y
was	be	vbdz
an	a	at1
indication	indication	nn1
that	that	cst_dd1
...	...	...
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
mean	mean	vv0
,	,	y
I	i	ppis1
ca	can	vm
n't	n't	xx
understand	understand	vvi
her	her	ppho1
making	make	vvg
a	a	at1
big	big	jj
deal	deal	nn1
of	of	io
it	it	pph1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
The	the	at
tests	test	nn2
will	will	vm
show	show	vvi
who	who	pnqs
's	be	vbz
right	right	jj
and	and	cc
whether	whether	csw
Lucille	lucille	np1
can	can	vm
continue	continue	vvi
to	to	to
live	live	vvi
on	on	ii_rp@
her	her	appge
own	own	da
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
The	the	at
first	first	md
one	one	pn1
is	be	vbz
simply	simply	rr
:	:	y
What	what	ddq
year	year	nnt1
is	be	vbz
this	this	dd1_rg%
right	right	nn1_rr_jj
now	now	rt
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
'	'	ge
91	91	mc
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
It	it	pph1
sure	sure	jj_rr%
is	be	vbz
.	.	y
OK	ok	rr
.	.	y
And	and	cc
what	what	ddq
season	season	nnt1
of	of	io
the	the	at
year	year	nnt1
is	be	vbz
it	it	pph1
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Fall	fall	vv0_nn1
.	.	y
Man	man	nn1_vv0%
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
:	:	y
It	it	pph1
's	be	vbz
October	october	npm1
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
Very	very	rg
good	good	jj
.	.	y
I	i	ppis1
would	would	vm
like	like	vvi
you	you	ppy
to	to	to
count	count	vvi
backwards	backwards	rl
from	from	ii
100	100	mc
by	by	ii
sevens	seven	mc2
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Ninety-three	ninety-three	mc
...	...	...
Man	man	nn1_vv0%
1	1	mc1
:	:	y
Keep	keep	vv0
going	go	vvg
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
...	...	...
86	86	mc
,	,	y
79	79	mc
...	...	...
Moriarty	moriarty	np1@_nn1
:	:	y
The	the	at
examination	examination	nn1
goes	go	vvz
on	on	rp@
through	through	ii
the	the	at
morning	morning	nnt1
hours	hour	nnt2
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
This	this	dd1
is	be	vbz
confusing	confusing	jj
,	,	y
nine	nine	mc
minus	minus	ii
five	five	mc
.	.	y
Usually	usually	rr
it	it	pph1
's	be	vbz_vhz@
five	five	mc
minus	minus	ii
nine	nine	mc
.	.	y
Is	be	vbz
that	that	dd1
what	what	ddq
you	you	ppy
're	be	vbr
trying	try	vvg
to	to	to
do	do	vdi
here	here	rl
,	,	y
confuse	confuse	vv0
me	me	ppio1
or	or	cc
...	...	...
Man	man	nn1_vv0%
1	1	mc1
:	:	y
Not	not	xx
really	really	rr
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
really	really	rr
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
I	i	ppis1
mean	mean	vv0
,	,	y
all	all	db_rr@
I	i	ppis1
'm	be	vbm
doing	do	vdg
is	be	vbz
getting	get	vvg
very	very	rg
dubious	dubious	jj
of	of	io
my	my	appge
capability	capability	nn1
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
Well	well	rr
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
That	that	dd1
's	be	vbz
what	what	ddq
I	i	ppis1
'm	be	vbm
doing	do	vdg
right	right	rr
now	now	rt
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
...	...	...
was	be	vbdz
driving	drive	vvg
a	a	at1
10-ton	10-ton	nnu1_jj
truck	truck	nn1
down	down	rp_ii@
a	a	at1
highway	highway	nn1
at	at	ii
night	night	nnt1
in	in	ii
the	the	at
Mississippi	mississippi	np1
Delta	delta	nn1
carrying	carry	vvg_nn1@
...	...	...
Tell	tell	vv0
me	me	ppio1
as	as	rg
much	much	da1
as	as	csa
you	you	ppy
can	can	vm_vv0%
about	about	ii
the	the	at
story	story	nn1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
You	you	ppy
know	know	vv0
,	,	y
it	it	pph1
just	just	rr
is	be	vbz
n't	n't	xx
registering	register	vvg
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
OK	ok	rr
,	,	y
Lucille	lucille	np1
,	,	y
about	about	ii
a	a	at1
half-hour	half-hour	nnt1
ago	ago	ra
,	,	y
I	i	ppis1
read	read	vv0_vvd
to	to	ii
you	you	ppy
a	a	at1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
remember	remember	vv0
the	the	at
stories	story	nn2
that	that	cst
I	i	ppis1
read	read	vv0_vvd
to	to	ii
you	you	ppy
a	a	at1
few	few	da2
minutes	minute	nnt2
ago	ago	ra
--		zz
anything	anything	pn1
--		zz
anything	anything	pn1
at	at	rr21
all	all	rr22
.	.	y
Stetcher	stetcher	np1@_nn1
:	:	y
My	my	appge
fear	fear	nn1
is	be	vbz
that	that	cst
she	she	pphs1
is	be	vbz
going	go	vvgk
to	to	to
be	be	vbi
like	like	ii
her	her	appge
mother	mother	nn1
and	and	cc
have	have	vh0
a	a	at1
progressive	progressive	jj
type	type	nn1
of	of	io
what	what	ddq
most	most	dat
people	people	nn
call	call	vv0_nn1
senility	senility	nn1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Is	be	vbz
she	she	pphs1
aware	aware	jj
of	of	io
the	the	at
changes	change	nn2
?	?	y
Stetcher	stetcher	np1@_nn1
:	:	y
She	she	pphs1
is	be	vbz
,	,	y
and	and	cc
she	she	pphs1
's	be	vbz
very	very	rg
frightened	frightened	jj
by	by	ii
them	them	ppho2
.	.	y
And	and	cc
she	she	pphs1
's	be	vbz
very	very	rg
closed	closed	jj
about	about	ii
them	them	ppho2
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
You	you	ppy
'll	will	vm
have	have	vhi
just	just	rr
10	10	mc
seconds	second	nnt2
to	to	to
look	look	vvi
at	at	ii
each	each	dd1
one	one	pn1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Oh	oh	uh
,	,	y
dear	dear	uh
.	.	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
shoot	shoot	vvi
my	my	appge
daughter	daughter	nn1
after	after	ii
all	all	db
this	this	dd1
.	.	y
I	i	ppis1
know	know	vv0
she	she	pphs1
's	be	vbz
considering	considering	ii_rr@_cs
putting	put	vvg
me	me	ppio1
in	in	ii
a	a	at1
home	home	nn1
--		nn1
is	be	vbz
possibly	possibly	rr
what	what	ddq
she	she	pphs1
's	be	vbz
doing	do	vdg
.	.	y
That	that	dd1
's	be	vbz
what	what	ddq
she	she	pphs1
wants	want	vvz
to	to	to
do	do	vdi
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
I	i	ppis1
ca	can	vm
n't	n't	xx
tell	tell	vvi
you	you	ppy
that	that	dd1_cst
's	be	vbz
not	not	xx
true	true	jj_rr%
,	,	y
Lucille	lucille	np1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
know	know	vv0
it	it	pph1
is	be	vbz
true	true	jj
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
I	i	ppis1
can	can	vm
tell	tell	vvi
you	you	ppy
what	what	ddq
...	...	...
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
'm	be	vbm
going	go	vvgk
to	to	to
fight	fight	vvi
it	it	pph1
every	every	at1
step	step	nn1
of	of	io
the	the	at
way	way	nn1
.	.	y
Susan	susan	np1
Bass	bass	np1
:	:	y
Hi	hi	uh
,	,	y
my	my	appge
name	name	nn1
is	be	vbz
Susan	susan	np1
.	.	y
You	you	ppy
want	want	vv0
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
sure	sure	jj
.	.	y
Bass	bass	np1@_nn1
:	:	y
What	what	ddq
we	we	ppis2
wanted	want	vvd
you	you	ppy
to	to	to
do	do	vdi
today	today	rt
was	be	vbdz
do	do	vd0
so	so	rr
--		zz
do	do	vd0
some	some	dd
cooking	cooking	nn1
for	for	if
me	me	ppio1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Maybe	maybe	rr
I	i	ppis1
could	could	vm
teach	teach	vvi
you	you	ppy
something	something	pn1
.	.	y
Bass	bass	np1@_nn1
:	:	y
I	i	ppis1
have	have	vh0
tuna	tuna	nn
salad	salad	nn1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
No	no	at_uh
onion	onion	nn1
,	,	y
no	no	at
green	green	jj_nn1
pepper	pepper	nn1
?	?	y
Salad	salad	nn1
does	do	vdz
n't	n't	xx
take	take	vvi
anything	anything	pn1
without	without	iw
onion	onion	nn1
in	in	ii
it	it	pph1
.	.	y
Bass	bass	np1@_nn1
:	:	y
If	if	cs
you	you	ppy
do	do	vd0
n't	n't	xx
have	have	vhi
onion	onion	nn1
and	and	cc
green	green	jj
pepper	pepper	nn1
and	and	cc
you	you	ppy
have	have	vh0
celery	celery	nn1
,	,	y
what	what	ddq
do	do	vd0
you	you	ppy
do	do	vdi
next	next	md
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
My	my	appge
God	god	np1
,	,	y
you	you	ppy
're	be	vbr
treating	treat	vvg
me	me	ppio1
like	like	cs%_ii_rr%
I	i	ppis1
'm	be	vbm
an	a	at1
idiot	idiot	nn1
.	.	y
Bass	bass	np1@_nn1
:	:	y
No	no	uh
,	,	y
I	i	ppis1
'm	be	vbm
...	...	...
No	no	uh
,	,	y
underneath	underneath	ii
the	the	at
oven	oven	nn1
...	...	...
You	you	ppy
go	go	vv0
ahead	ahead	rl
and	and	cc
chop	chop	nn1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
This	this	dd1
is	be	vbz
just	just	rr
so	so	rg
plain	plain	jj_rr@
stupid	stupid	jj
.	.	y
When	when	cs_rrq
I	i	ppis1
get	get	vv0
my	my	appge
daughter	daughter	nn1
home	home	rl_nn1
today	today	rt
,	,	y
she	she	pphs1
's	be	vbz
going	go	vvgk
to	to	to
hear	hear	vvi
from	from	ii
her	her	appge
mother	mother	nn1
.	.	y
Did	do	vdd
Sharon	sharon	np1
tell	tell	vvi
you	you	ppy
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
how	how	rrq
to	to	to
cook	cook	vvi
?	?	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
What	what	ddq
's	be	vbz
the	the	at
name	name	nn1
of	of	io
that	that	dd1
?	?	y
Moriarty	moriarty	np1@_nn1
:	:	y
As	as	ii_csa
the	the	at
afternoon	afternoon	nnt1
wears	wear	vvz
on	on	rp@_ii
...	...	...
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
A	a	at1
thousand	thousand	m1
legger	legger	nn1
?	?	y
Moriarty	moriarty	np1@_nn1
:	:	y
...	...	...
Lucille	lucille	np1@_nn1
's	's	ge
lapses	lapse	nn2
become	become	vv0
more	more	rgr_dar
evident	evident	jj
.	.	y
Man	man	nn1_vv0%
1	1	mc1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
make	make	vvi
one	one	pn1
that	that	cst
looks	look	vvz
just	just	rr
like	like	ii_cs@
this	this	dd1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
'm	be	vbm
doing	do	vdg
something	something	pn1
wrong	wrong	jj_rr@
,	,	y
I	i	ppis1
can	can	vm
see	see	vvi
that	that	dd1_cst
right	right	nn1_rr_jj
now	now	rt
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
know	know	vvi
.	.	y
I	i	ppis1
guess	guess	vv0
I	i	ppis1
ca	can	vm
n't	n't	xx
do	do	vdi
it	it	pph1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Are	be	vbr
you	you	ppy
scared	scare	vvn
,	,	y
looking	look	vvg
at	at	ii
the	the	at
future	future	nn1_jj
?	?	y
Stetcher	stetcher	np1@_nn1
:	:	y
It	it	pph1
's	be	vbz
real	real	jj_rg%
hard	hard	jj_rr
when	when	cs_rrq
I	i	ppis1
think	think	vv0
about	about	ii
how	how	rrq
her	her	appge
mother	mother	nn1
was	be	vbdz
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Can	can	vm
you	you	ppy
tell	tell	vvi
it	it	pph1
scares	scare	vvz
her	her	ppho1
,	,	y
too	too	rr@
?	?	y
Stetcher	stetcher	np1@_nn1
:	:	y
I	i	ppis1
can	can	vm
tell	tell	vvi
that	that	dd1_cst
,	,	y
because	because	cs
that	that	dd1
's	be	vbz
when	when	rrq
she	she	pphs1
gets	get	vvz
angry	angry	jj
and	and	cc
she	she	pphs1
gets	get	vvz
irritable	irritable	jj
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
I	i	ppis1
would	would	vm
n't	n't	xx
do	do	vdi
this	this	dd1
again	again	rt
...	...	...
Man	man	nn1_vv0%
1	1	mc1
:	:	y
For	for	if
the	the	at
world	world	nn1
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
That	that	dd1
's	be	vbz
right	right	jj
.	.	y
There	there	ex
's	be	vbz
my	my	appge
daughter	daughter	nn1
.	.	y
I	i	ppis1
think	think	vv0
I	i	ppis1
'll	will	vm
lay	lay	vvi
her	her	ppho1
over	over	rp_ii
my	my	appge
knee	knee	nn1
right	right	nn1_rr
here	here	rl
.	.	y
When	when	cs_rrq
I	i	ppis1
get	get	vv0
you	you	ppy
home	home	rl
...	...	...
Stetcher	stetcher	np1@_nn1
:	:	y
Yes	yes	uh
,	,	y
I	i	ppis1
know	know	vv0
,	,	y
Mom	mom	nn1
.	.	y
Well	well	rr
,	,	y
how	how	rrq
was	be	vbdz
it	it	pph1
?	?	y
Was	be	vbdz
it	it	pph1
like	like	ii
last	last	md
time	time	nnt1
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
You	you	ppy
do	do	vd0
n't	n't	xx
really	really	rr
want	want	vvi
to	to	to
know	know	vvi
how	how	rgq@_rrq
terrible	terrible	jj
--		nn1_jj
I	i	ppis1
never	never	rr
had	have	vhd
anything	anything	pn1
like	like	ii
this	this	dd1
before	before	rt
.	.	y
I	i	ppis1
do	do	vd0
n't	n't	xx
even	even	rr
want	want	vvi
to	to	to
talk	talk	vvi
about	about	ii
it	it	pph1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
Why	why	rrq
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
did	do	vdd
n't	n't	xx
realize	realize	vvi
how	how	rgq@_rrq
difficult	difficult	jj
it	it	pph1
was	be	vbdz
going	go	vvgk
to	to	to
be	be	vbi
on	on	ii
her	her	ppho1
until	until	cs
she	she	pphs1
came	come	vvd
back	back	rp
and	and	cc
said	say	vvd
it	it	pph1
was	be	vbdz
the	the	at
most	most	rgt
horrible	horrible	jj
thing	thing	nn1
she	she	pphs1
'd	have	vhd
ever	ever	rr
done	do	vdn
.	.	y
It	it	pph1
made	make	vvd
her	her	ppho1_appge
more	more	rgr
aware	aware	jj
.	.	y
She	she	pphs1
became	become	vvd
more	more	rrr_dar
in	in	ii31
touch	touch	ii32
with	with	ii33
her	her	appge
limitations	limitation	nn2
,	,	y
and	and	cc
that	that	dd1
was	be	vbdz
really	really	rr
difficult	difficult	jj
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
And	and	cc
how	how	rgq@_rrq
difficult	difficult	jj
was	be	vbdz
that	that	dd1_cst
for	for	if_cs%
you	you	ppy
?	?	y
Stetcher	stetcher	np1@_nn1
:	:	y
Very	very	rg
difficult	difficult	jj
for	for	if
me	me	ppio1
.	.	y
I	i	mc1@
--		nn1_jj
I	i	mc1%_zz1%_ppis1
--		nn1_jj
I	i	ppis1
just	just	rr
--		zz
just	just	rr
really	really	rr
is	be	vbz
upsetting	upset	vvg_jj
.	.	y
@!Dr-George-Grossber		zzq
:	:	y
As	as	csa
you	you	ppy
all	all	db_rr@
know	know	vv0
,	,	y
Dr.	dr	nnb
Sky	sky	np1
and	and	cc
I	i	ppis1
will	will	vm
be	be	vbi
meeting	meet	vvg
with	with	iw
Mrs.	mrs	nnb
Ashcraft	ashcraft	np1
and	and	cc
her	her	appge
family	family	nn1
later	later	rrr
this	this	dd1
afternoon	afternoon	nnt1
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
The	the	at
hospital	hospital	nn1
staff	staff	nn
meets	meet	vvz
to	to	to
discuss	discuss	vvi
Lucille	lucille	np1
's	's	ge
case	case	nn1
.	.	y
Unidentified	unidentified	jj
Man	man	nn1
2	2	mc
:	:	y
She	she	pphs1
did	do	vdd
fairly	fairly	rr
well	well	rr
until	until	cs
about	about	rg
two	two	mc
or	or	cc
three	three	mc
months	month	nnt2
ago	ago	ra
.	.	y
She	she	pphs1
would	would	vm
call	call	vvi
me	me	ppio1
up	up	rp
in	in	ii
hysterics	hysterics	nn2_nn1
,	,	y
forgetting	forget	vvg
where	where	rrq_cs
she	she	pphs1
had	have	vhd
placed	place	vvn
things	thing	nn2
,	,	y
forgetting	forget	vvg
if	if	csw@_cs
she	she	pphs1
had	have	vhd
paid	pay	vvn
her	her	appge
bills	bill	nn2
.	.	y
Man	man	nn1_vv0%
1	1	mc1
:	:	y
She	she	pphs1
fell	fall	vvd
at	at	ii
the	the	at
--		nn1_jj
the	the	at
second	second	md
percentile	percentile	nn1
for	for	if
a	a	at1
complex	complex	jj
verbal	verbal	jj
memory	memory	nn1
measure	measure	nn1_vv0
when	when	cs_rrq
compared	compare	vvn
to	to	ii
other	other	jj
persons	person	nn2
of	of	io
her	her	appge
age	age	nn1
group	group	nn1
.	.	y
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
She	she	pphs1
was	be	vbdz
n't	n't	xx
changing	change	vvg
her	her	appge
clothes	clothes	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
objective	objective	jj_nn1
evidence	evidence	nn1
seems	seem	vvz
to	to	to
point	point	vvi
to	to	ii
the	the	at
fact	fact	nn1
that	that	cst
this	this	dd1
woman	woman	nn1
is	be	vbz
not	not	xx
aware	aware	jj
of	of	io
her	her	appge
deficits	deficit	nn2
;		np1
she	she	pphs1
has	have	vhz
serious	serious	jj
deficits	deficit	nn2
.	.	y
Moriarty	moriarty	np1@_nn1
:	:	y
@!Dr-George-Grossber		zzq
:	:	y
Grossberg	grossberg	np1
:	:	y
The	the	at
impairment	impairment	nn1
is	be	vbz
mild	mild	jj
.	.	y
The	the	at
testing	testing	nn1
did	do	vdd
--		nn1
did	do	vdd
show	show	vvi
fairly	fairly	rr
clearly	clearly	rr
that	that	cst
it	it	pph1
was	be	vbdz
not	not	xx
just	just	rr_jj@
part	part	nn1
of	of	io
the	the	at
aging	aging	jj_nn1
process	process	nn1
.	.	y
You	you	ppy
met	meet	vvd
with	with	iw
Susan	susan	np1
Bass	bass	np1
,	,	y
who	who	pnqs
's	be	vbz
--		nn1_jj
who	who	pnqs
did	do	vdd
the	the	at
evaluation	evaluation	nn1
of	of	io
cooking	cooking	nn1_vvg
,	,	y
and	and	cc
she	she	pphs1
had	have	vhd
some	some	dd
concerns	concern	nn2
in	in	ii
the	the	at
area	area	nn1
of	of	io
safety	safety	nn1
--		nn1
you	you	ppy
know	know	vv0
,	,	y
the	the	at
possibility	possibility	nn1
that	that	cst
because	because	ii21
of	of	ii22
forgetfulness	forgetfulness	nn1
,	,	y
one	one	pn1
might	might	vm
sometimes	sometimes	rt
,	,	y
you	you	ppy
know	know	vv0
,	,	y
leave	leave	vv0
something	something	pn1
on	on	ii
the	the	at
stove	stove	nn1
unattended	unattended	jj
.	.	y
Now	now	rt
one	one	mc1
of	of	io
the	the	at
things	thing	nn2
that	that	cst
we	we	ppis2
discussed	discuss	vvd
...	...	...
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Is	be	vbz
she	she	pphs1
--		nn1_jj
is	be	vbz
she	she	pphs1
really	really	rr
qualified	qualify	vvn
to	to	to
see	see	vvi
that	that	cst
there	there	ex
's	be	vbz
something	something	pn1
like	like	ii
that	that	cst
that	that	dd1
--		nn1_jj
that	that	cst
she	she	pphs1
would	would	vm
notice	notice	vvi
in	in	ii
me	me	ppio1
or	or	cc
is	be	vbz
sh	sh	uh
--		nn1_jj
to	to	ii
me	me	ppio1
,	,	y
she	she	pphs1
was	be	vbdz
n't	n't	xx
very	very	rg
qualified	qualified	jj
.	.	y
She	she	pphs1
knew	know	vvd
I	i	ppis1
was	be	vbdz
going	go	vvgk
to	to	to
make	make	vvi
tuna	tuna	nn
salad	salad	nn1
.	.	y
She	she	pphs1
did	do	vdd
n't	n't	xx
have	have	vhi
onion	onion	nn1
.	.	y
She	she	pphs1
did	do	vdd
n't	n't	xx
have	have	vhi
green	green	jj
peppers	pepper	nn2
in	in	rp@_ii
.	.	y
Grossberg	grossberg	np1
:	:	y
Right	right	rr_jj_nn1
,	,	y
right	right	rr_nn1_jj
.	.	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
Well	well	rr
,	,	y
I	i	ppis1
mean	mean	vv0
,	,	y
I	i	ppis1
...	...	...
Grossberg	grossberg	np1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
you	you	ppy
did	do	vdd
fine	fine	rr%_jj
with	with	iw
making	make	vvg
things	thing	nn2
like	like	ii
that	that	dd1
.	.	y
But	but	ccb
there	there	ex
is	be	vbz
an	a	at1
impairment	impairment	nn1
.	.	y
We	we	ppis2
do	do	vd0
n't	n't	xx
want	want	vvi
to	to	to
you	you	ppy
leave	leave	vv0
saying	say	vvg_nn1@
,	,	y
you	you	ppy
know	know	vv0
,	,	y
'	'	"@
Gee	gee	uh
,	,	y
everything	everything	pn1
's	's	ge_vbz
fine	fine	jj
,	,	y
'	'	ge_"@
because	because	cs
we	we	ppis2
do	do	vd0
need	need	vvi
to	to	to
get	get	vvi
you	you	ppy
some	some	dd
assistance	assistance	nn1
in	in	ii
some	some	dd
very	very	rg
important	important	jj
areas	area	nn2
.	.	y
And	and	cc
let	let	vv0
me	me	ppio1
be	be	vbi
honest	honest	jj
with	with	iw
you	you	ppy
.	.	y
None	none	pn
of	of	io
the	the	at
testing	testing	nn1
would	would	vm
lead	lead	vvi
any	any	dd
of	of	io
us	us	ppio2
to	to	to
indicate	indicate	vvi
that	that	cst
you	you	ppy
need	need	vv0
to	to	to
be	be	vbi
in	in	ii
a	a	at1
nursing	nursing	nn1
home	home	nn1
,	,	y
God	god	np1
forbid	forbid	vv0
,	,	y
or	or	cc
anything	anything	pn1
of	of	io
that	that	dd1
nature	nature	nn1
.	.	y
You	you	ppy
're	be	vbr
,	,	y
by	by	rr31
no	no	rr32
means	means	rr33
,	,	y
anywhere	anywhere	rl
near	near	ii
a	a	at1
nursing	nursing	nn1
home	home	nn1
candidate	candidate	nn1
,	,	y
OK	ok	rr
?	?	y
Moriarty	moriarty	np1@_nn1
:	:	y
While	while	cs
Lucille	lucille	np1
may	may	vm
be	be	vbi
impaired	impair	vvn
,	,	y
she	she	pphs1
is	be	vbz
not	not	xx
incompetent	incompetent	jj
.	.	y
She	she	pphs1
'll	will	vm
need	need	vvi
a	a	at1
full-time	full-time	jj
housekeeper	housekeeper	nn1
,	,	y
not	not	xx
a	a	at1
guardian	guardian	nn1
.	.	y
Unidentified	unidentified	jj
Mailman	mailman	nn1_np1
:	:	y
How	how	rrq
goes	go	vvz
it	it	pph1
?	?	y
Ashcraft	ashcraft	vv0_np1@_nn1
:	:	y
No	no	at_uh
junk	junk	nn1
mail	mail	nn1
today	today	rt
.	.	y
Is	be	vbz
that	that	dd1
all	all	db
you	you	ppy
got	get	vvd_vvn
?	?	y
Mailman	mailman	np1@_nn1
:	:	y
Oh	oh	uh
,	,	y
you	you	ppy
know	know	vv0
we	we	ppis2
have	have	vh0
to	to	to
have	have	vhi
that	that	dd1%_cst
every	every	at1
day	day	nnt1
.	.	y
