##4000152		
Section	section	nn1
in	in	ii
the	the	at
importance	importance	nn1
of	of	io
overexploitation	overexploitation	nn1
to	to	ii
Canadian	canadian	nn1_jj
(	(	y
26%	26%	nnu
)	)	y
and	and	cc
globally	globally	rr
(	(	y
24%	24%	nnu
)	)	y
endangered	endangered	jj
species	species	nn
(	(	y
?	?	y
=	=	fo
0.815	0.815	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
=	=	fo
0.367	0.367	mc
)	)	y
.	.	y
Natural	natural	jj
disasters	disaster	nn2
affect	affect	vv0
significantly	significantly	rr
more	more	rgr
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
than	than	csn
globally	globally	rr
(	(	y
16%	16%	nnu
and	and	cc
9%	9%	nnu
,	,	y
respectively	respectively	rr
;	;	y
?	?	y
=	=	fo
8.86	8.86	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
=	=	fo
0.003	0.003	mc
)	)	y
,	,	y
perhaps	perhaps	rr
because	because	cs
many	many	da2
of	of	io
Canada	canada	np1
's	's	ge
endangered	endangered	jj
species	species	nn
exist	exist	vv0
at	at	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
2004	2004	mc
,	,	y
Warman	warman	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
and	and	cc
are	be	vbr
therefore	therefore	rr
more	more	rgr
susceptible	susceptible	jj
to	to	ii
severe	severe	jj
weather	weather	nn1
events	event	nn2
.	.	y
<p>	<p>	y
Figure	figure	nn1
3	3	mc
.	.	y
The	the	at
percentage	percentage	nn1
of	of	io
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
(	(	y
n	xx_n	zz1
=	=	fo
148	148	mc
)	)	y
and	and	cc
worldwide	worldwide	rl_jj
(	(	y
n	xx_n	zz1
=	=	fo
3829	3829	mc
)	)	y
that	that	cst
are	be	vbr
affected	affect	vvn
by	by	ii
habitat	habitat	nn1
loss	loss	nn1
,	,	y
introduced	introduce	vvd_vvn_jj@
species	species	nn
,	,	y
overexploitation	overexploitation	nn1
,	,	y
pollution	pollution	nn1
,	,	y
native	native	jj
species	species	nn
interactions	interaction	nn2
,	,	y
and	and	cc
natural	natural	jj
disasters	disaster	nn2
.	.	y
Comparisons	comparison	nn2
with	with	iw
the	the	at
United	united	np1
States	state	np1
<p>	<p>	y
We	we	ppis2
compared	compare	vvd
the	the	at
threats	threat	nn2
facing	face	vvg
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
with	with	iw
those	those	dd2
in	in	ii
the	the	at
United	united	np1
States	state	np1
,	,	y
using	use	vvg
data	data	nn
from	from	ii
Wilcove	wilcove	np1_nn1
and	and	cc
colleagues	colleague	nn2
(	(	y
1998	1998	mc
)	)	y
.	.	y
In	in	ii
their	their	appge
study	study	nn1
,	,	y
Wilcove	wilcove	np1_nn1_vv0
and	and	cc
colleagues	colleague	nn2
cataloged	cataloged	vvd
the	the	at
threats	threat	nn2
facing	face	vvg
1880	1880	mc
imperiled	imperiled	jj@_vvd
species	species	nn
,	,	y
subspecies	subspecies	nn
,	,	y
and	and	cc
populations	population	nn2
of	of	io
vertebrates	vertebrate	nn2
,	,	y
invertebrates	invertebrate	nn2_vvz
,	,	y
and	and	cc
plants	plant	nn2
.	.	y
However	however	rr
,	,	y
their	their	appge
categories	category	nn2
of	of	io
threat	threat	nn1
differed	differ	vvn_vvd
from	from	ii
ours	ours	ppge
;	;	y
they	they	pphs2
did	do	vdd
not	not	xx
include	include	vvi
native	native	jj
species	species	nn
interactions	interaction	nn2
and	and	cc
natural	natural	jj
causes	cause	nn2
as	as	csa_rg@_ii@
potential	potential	jj
threats	threat	nn2
,	,	y
but	but	ccb
instead	instead	rr
included	include	vvn_vvd
disease	disease	nn1
,	,	y
which	which	ddq
was	be	vbdz
found	find	vvn
to	to	to
affect	affect	vvi
only	only	rr_jj
3%	3%	nnu
of	of	io
species	species	nn
.	.	y
To	to	to
permit	permit	vvi
direct	direct	jj
comparison	comparison	nn1
between	between	ii
the	the	at
two	two	mc
studies	study	nn2
,	,	y
these	these	dd2
categories	category	nn2
were	be	vbdr
excluded	exclude	vvn
.	.	y
<p>	<p>	y
Habitat	habitat	nn1
loss	loss	nn1
and	and	cc
introduced	introduce	vvn
species	species	nn
are	be	vbr
the	the	at
leading	leading	jj
threats	threat	nn2
to	to	ii
imperiled	imperiled	jj@
species	species	nn
in	in	ii
the	the	at
United	united	np1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
(	(	y
figure	figure	nn1
4	4	mc
)	)	y
.	.	y
While	while	cs
habitat	habitat	nn1
loss	loss	nn1
is	be	vbz
equally	equally	rr
important	important	jj
in	in	ii
both	both	db2
countries	country	nn2
(	(	y
?	?	y
=	=	fo
0.42	0.42	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
=	=	fo
0.52	0.52	mc
)	)	y
,	,	y
the	the	at
importance	importance	nn1
of	of	io
introduced	introduced	jj@
species	species	nn
as	as	ii_csa
a	a	at1
cause	cause	nn1
of	of	io
endangerment	endangerment	nn1
in	in	ii
the	the	at
United	united	np1
States	state	np1
contrasts	contrast	vvz
strongly	strongly	rr
with	with	iw
our	our	appge
results	result	nn2
,	,	y
which	which	ddq
identify	identify	vv0
introduced	introduced	jj@_vvn
species	species	nn
as	as	ii_csa
the	the	at
least	least	rgt
common	common	jj
broadscale	broadscale	nn1
threat	threat	nn1
in	in	ii
Canada	canada	np1
(	(	y
?	?	y
=	=	fo
113.74	113.74	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
<	&lt;	fo
0.001	0.001	mc
)	)	y
.	.	y
We	we	ppis2
believe	believe	vv0
the	the	at
heightened	heightened	jj
importance	importance	nn1
of	of	io
introduced	introduced	jj@
species	species	nn
in	in	ii
the	the	at
United	united	np1
States	state	np1
can	can	vm
be	be	vbi
explained	explain	vvn
by	by	ii
the	the	at
large	large	jj
number	number	nn1
of	of	io
Hawaiian	hawaiian	jj
species	species	nn
included	include	vvn_vvd
in	in	ii
Wilcove	wilcove	np1_nn1
and	and	cc
colleagues	colleague	nn2
'	'	ge
(	(	y
1998	1998	mc
)	)	y
analysis	analysis	nn1
and	and	cc
the	the	at
widespread	widespread	jj
effects	effect	nn2
of	of	io
introduced	introduced	jj@
species	species	nn
on	on	ii
the	the	at
islands	island	nn2
.	.	y
For	for	rex21
instance	instance	rex22
,	,	y
the	the	at
authors	author	nn2
included	include	vvd_vvn
456	456	mc
Hawaiian	hawaiian	jj
plants	plant	nn2
and	and	cc
birds	bird	nn2
,	,	y
of	of	io
which	which	ddq
99%	99%	nnu
were	be	vbdr
threatened	threaten	vvn
by	by	ii
introduced	introduced	jj@
species	species	nn
.	.	y
Excluding	excluding	ii_vvg
Hawaiian	hawaiian	jj
species	species	nn
,	,	y
the	the	at
importance	importance	nn1
of	of	io
introduced	introduced	jj@
species	species	nn
did	do	vdd
not	not	xx
differ	differ	vvi
significantly	significantly	rr
between	between	ii
the	the	at
United	united	np1
States	state	np1
(	(	y
31%	31%	nnu
)	)	y
and	and	cc
Canada	canada	np1
(	(	y
27%	27%	nnu
)	)	y
for	for	if
plants	plant	nn2
and	and	cc
birds	bird	nn2
,	,	y
the	the	at
only	only	jj
taxa	tax	nn2
for	for	if
which	which	ddq
data	data	nn
are	be	vbr
available	available	jj
(	(	y
?	?	y
=	=	fo
1.22	1.22	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
=	=	fo
0.27	0.27	mc
)	)	y
.	.	y
<p>	<p>	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
488	488	mc
)	)	y
and	and	cc
US	us	np1
(	(	y
n	xx_n	zz1
=	=	fo
1880	1880	mc
)	)	y
endangered	endangered	jj
species	species	nn
that	that	cst
are	be	vbr
affected	affect	vvn
by	by	ii
habitat	habitat	nn1
loss	loss	nn1
,	,	y
introduced	introduce	vvd_vvn_jj@
species	species	nn
,	,	y
overexploitation	overexploitation	nn1
,	,	y
and	and	cc
pollution	pollution	nn1
.	.	y
<p>	<p>	y
Aside	aside	ii21
from	from	ii22
disease	disease	nn1
,	,	y
Wilcove	wilcove	np1_nn1_vv0
and	and	cc
colleagues	colleague	nn2
(	(	y
1998	1998	mc
)	)	y
found	find	vvd_vvn
overexploitation	overexploitation	nn1
to	to	to
be	be	vbi
the	the	at
least	least	rgt
important	important	jj
threat	threat	nn1
in	in	ii
the	the	at
United	united	np1
States	state	np1
,	,	y
affecting	affect	vvg
only	only	rr_jj
17%	17%	nnu
of	of	io
imperiled	imperiled	jj@
species	species	nn
(	(	y
figure	figure	nn1
4	4	mc
)	)	y
.	.	y
This	this	dd1
contrasts	contrast	vvz
strongly	strongly	rr
with	with	iw
Canada	canada	np1
,	,	y
where	where	cs_rrq
we	we	ppis2
found	find	vvd
32%	32%	nnu
of	of	io
species	species	nn
to	to	to
be	be	vbi
threatened	threaten	vvn
by	by	ii
overexploitation	overexploitation	nn1
(	(	y
?	?	y
=	=	fo
51.13	51.13	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
<	&lt;	fo
0.001	0.001	mc
)	)	y
.	.	y
While	while	cs
this	this	dd1
discrepancy	discrepancy	nn1
may	may	vm
be	be	vbi
due	due	jj
in	in	rr21
part	part	rr22
to	to	ii
real	real	jj
differences	difference	nn2
between	between	ii
the	the	at
two	two	mc
countries	country	nn2
,	,	y
we	we	ppis2
believe	believe	vv0
it	it	pph1
is	be	vbz
largely	largely	rr
attributable	attributable	jj
to	to	ii
the	the	at
definition	definition	nn1
of	of	io
overexploitation	overexploitation	nn1
.	.	y
Wilcove	wilcove	vv0_nn1_np1@
and	and	cc
colleagues	colleague	nn2
(	(	y
1998	1998	mc
)	)	y
included	include	vvd
only	only	jj_rr
overharvest	overharvest	jjt
,	,	y
to	to	ii
the	the	at
exclusion	exclusion	nn1
of	of	io
bycatch	by-catch	nn1
,	,	y
persecution	persecution	nn1
,	,	y
and	and	cc
accidental	accidental	jj
mortality	mortality	nn1
.	.	y
Redefining	redefine	vvg
our	our	appge
category	category	nn1
for	for	if
consistency	consistency	nn1
with	with	iw
theirs	theirs	ppge
,	,	y
we	we	ppis2
find	find	vv0
that	that	cst_dd1
overharvest	overharvest	jjt
threatens	threaten	vvz
only	only	rr
a	a	at1
slightly	slightly	rr
higher	high	jjr
proportion	proportion	nn1
of	of	io
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
than	than	csn
in	in	ii
the	the	at
United	united	np1
States	state	np1
(	(	y
22%	22%	nnu
and	and	cc
17%	17%	nnu
,	,	y
respectively	respectively	rr
;	;	y
?	?	y
=	=	fo
6.83	6.83	mc
,	,	y
df	df	nnu
=	=	fo
1	1	mc1
,	,	y
p	xx_p	zz1
=	=	fo
0.009	0.009	mc
)	)	y
.	.	y
Conservation	conservation	nn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Wilcove	wilcove	np1
et	et	ra21
al	al	ra22
.	.	y
1998	1998	mc
,	,	y
Baille	baille	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
,	,	y
showed	show	vvd
that	that	dd1_cst
habitat	habitat	nn1
loss	loss	nn1
is	be	vbz
the	the	at
greatest	greatest	jjt
threat	threat	nn1
to	to	ii
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
.	.	y
Affecting	affect	vvg
94%	94%	nnu
of	of	io
terrestrial	terrestrial	jj
species	species	nn
,	,	y
habitat	habitat	nn1
loss	loss	nn1
is	be	vbz
caused	cause	vvn
primarily	primarily	rr
by	by	ii
agricultural	agricultural	jj
and	and	cc
urban	urban	jj
land	land	nn1
conversion	conversion	nn1
.	.	y
The	the	at
establishment	establishment	nn1
of	of	io
terrestrial	terrestrial	jj
protected	protected	jj
areas	area	nn2
is	be	vbz
a	a	at1
common	common	jj
and	and	cc
effective	effective	jj
response	response	nn1
to	to	to
protect	protect	vvi
species	species	nn
from	from	ii
habitat	habitat	nn1
loss	loss	nn1
(	(	y
Balmford	balmford	np1
et	et	ra21
al	al	ra22
.	.	y
1995	1995	mc
)	)	y
.	.	y
Unfortunately	unfortunately	rr
,	,	y
much	much	da1
of	of	io
the	the	at
habitat	habitat	nn1
used	use	vvn
by	by	ii
Canada	canada	np1
's	's	ge
endangered	endangered	jj
species	species	nn
exists	exist	vvz
on	on	ii
private	private	jj
land	land	nn1
(	(	y
Barla	barla	np1
et	et	ra21
al	al	ra22
.	.	y
2000	2000	mc
)	)	y
.	.	y
To	to	to
protect	protect	vvi
these	these	dd2
species	species	nn
,	,	y
landowners	landowner	nn2
will	will	vm
need	need	vvi
to	to	to
be	be	vbi
compensated	compensate	vvn
for	for	if
encouraging	encourage	vvg@
the	the	at
persistence	persistence	nn1
of	of	io
endangered	endangered	jj
species	species	nn
on	on	ii
their	their	appge
property	property	nn1
(	(	y
Polasky	polasky	np1
et	et	ra21
al	al	ra22
.	.	y
1997	1997	mc
)	)	y
,	,	y
which	which	ddq
is	be	vbz
explicitly	explicitly	rr
recognized	recognize	vvn_vvd
in	in	ii
Canada	canada	np1
's	's	ge_vbz
new	new	jj
endangered	endangered	jj
species	species	nn
legislation	legislation	nn1
(	(	y
SARA	sara	np1
2006	2006	mc
)	)	y
.	.	y
On	on	ii
the	the	at
negative	negative	jj
side	side	nn1
,	,	y
SARA	sara	np1
provides	provide	vvz
less	less	dar
habitat	habitat	nn1
protection	protection	nn1
for	for	if
terrestrial	terrestrial	jj
species	species	nn
than	than	csn
the	the	at
United	united	np1
States	state	np1
'	'	ge
Endangered	endangered	jj
Species	species	nn
Act	act	nn1_vv0@
;	;	y
in	in	ii
Canada	canada	np1
,	,	y
critical	critical	jj
habitat	habitat	nn1
for	for	if
endangered	endangered	jj
species	species	nn
is	be	vbz
strictly	strictly	rr
protected	protect	vvn
only	only	rr
on	on	ii
federal	federal	jj
lands	land	nn2
,	,	y
accounting	account	vvg
for	for	if
only	only	rr_jj
4%	4%	nnu
of	of	io
the	the	at
terrestrial	terrestrial	jj
habitat	habitat	nn1
south	south	nd1
of	of	io
60	60	mc
north	north	nd1
latitude	latitude	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
all	all	db_rr@
migratory	migratory	jj
birds	bird	nn2
and	and	cc
aquatic	aquatic	jj
species	species	nn
receive	receive	vv0
habitat	habitat	nn1
protection	protection	nn1
under	under	ii
SARA	sara	np1
.	.	y
In	in	rr21
addition	addition	rr22
,	,	y
a	a	at1
"	"	y
safety	safety	nn1
net	net	nn1_jj
"	"	y
process	process	nn1
can	can	vm
provide	provide	vvi
habitat	habitat	nn1
protection	protection	nn1
for	for	if
species	species	nn
not	not	xx
on	on	ii
federal	federal	jj
lands	land	nn2
.	.	y
<p>	<p>	y
We	we	ppis2
found	find	vvd
that	that	dd1_cst
overexploitation	overexploitation	nn1
was	be	vbdz
the	the	at
second	second	md
most	most	rgt
common	common	jj
threat	threat	nn1
in	in	ii
Canada	canada	np1
,	,	y
in	in	ii
contrast	contrast	nn1
with	with	iw
other	other	jj
researchers	researcher	nn2
'	'	ge
findings	finding	nn2
for	for	if
the	the	at
United	united	np1
States	state	np1
and	and	cc
for	for	if
the	the	at
world	world	nn1
.	.	y
Moreover	moreover	rr
,	,	y
overexploitation	overexploitation	nn1
was	be	vbdz
the	the	at
most	most	rgt
important	important	jj
threat	threat	nn1
facing	face	vvg
Canadian	canadian	jj
marine	marine	jj
species	species	nn
.	.	y
To	to	to
protect	protect	vvi
these	these	dd2
species	species	nn
,	,	y
there	there	ex
is	be	vbz
a	a	at1
strong	strong	jj
initiative	initiative	nn1
to	to	to
establish	establish	vvi
a	a	at1
system	system	nn1
of	of	io
marine	marine	jj
protected	protected	jj
areas	area	nn2
,	,	y
both	both	rr_db2
in	in	ii
Canada	canada	np1
and	and	cc
globally	globally	rr
(	(	y
Balmford	balmford	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
.	.	y
Unfortunately	unfortunately	rr
,	,	y
most	most	dat
analyses	analysis	nn2
suggest	suggest	vv0
that	that	cst_dd1
20%	20%	nnu
to	to	ii
30%	30%	nnu
of	of	io
oceans	ocean	nn2
need	need	vv0
to	to	to
be	be	vbi
protected	protect	vvn
to	to	to
sustain	sustain	vvi
world	world	nn1
fisheries	fishery	nn2
in	in	ii
the	the	at
remaining	remaining	jj
habitat	habitat	nn1
(	(	y
Balmford	balmford	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
.	.	y
This	this	dd1
is	be	vbz
an	a	at1
ambitious	ambitious	jj
goal	goal	nn1
,	,	y
given	given	cs21
that	that	cs22
only	only	rr_jj
0.5%	0.5%	fo
of	of	io
oceans	ocean	nn2
are	be	vbr
currently	currently	rr
protected	protect	vvn_jj
,	,	y
compared	compare	vvn
with	with	iw
11.5%	11.5%	fo
of	of	io
terrestrial	terrestrial	jj
habitats	habitat	nn2
(	(	y
Meir	meir	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
.	.	y
<p>	<p>	y
Introduced	introduced	jj@_vvn_vvd
species	species	nn
are	be	vbr
the	the	at
least	least	rgt
important	important	jj
threat	threat	nn1
in	in	ii
Canada	canada	np1
.	.	y
This	this	dd1
contrasts	contrast	vvz
strongly	strongly	rr
with	with	iw
the	the	at
findings	finding	nn2
of	of	io
previous	previous	jj
studies	study	nn2
(	(	y
Wilcove	wilcove	np1
et	et	ra21
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
with	with	iw
popular	popular	jj
opinion	opinion	nn1
(	(	y
Wilson	wilson	np1
1992	1992	mc
)	)	y
.	.	y
However	however	rr
,	,	y
when	when	cs_rrq
Hawaiian	hawaiian	jj
species	species	nn
are	be	vbr
excluded	exclude	vvn
,	,	y
introduced	introduce	vvd_vvn_jj@
species	species	nn
are	be	vbr
about	about	rg%_ii_rp@
equally	equally	rr
important	important	jj
in	in	ii
the	the	at
United	united	np1
States	state	np1
and	and	cc
Canada	canada	np1
.	.	y
Furthermore	furthermore	rr
,	,	y
introduced	introduce	vvd_vvn_jj@
species	species	nn
are	be	vbr
rarely	rarely	rr
a	a	at1
threat	threat	nn1
to	to	ii
Chinese	chinese	np1@_jj
(	(	y
3%	3%	nnu
;	;	y
Yiming	yiming	np1_vvg
and	and	cc
Wilcove	wilcove	vv0_np1_nn1
2005	2005	mc
)	)	y
or	or	cc
globally	globally	rr
threatened	threaten	vvn_vvd_jj@
species	species	nn
(	(	y
16%	16%	nnu
;	;	y
Baille	baille	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
.	.	y
It	it	pph1
appears	appear	vvz
that	that	cst_dd1
introduced	introduce	vvd_jj@
species	species	nn
may	may	vm
be	be	vbi
a	a	at1
less	less	rgr
important	important	jj
threat	threat	nn1
,	,	y
at	at	rr21
least	least	rr22
on	on	ii
continents	continent	nn2
,	,	y
than	than	csn
previously	previously	rr
thought	think	vvn_vvd
.	.	y
<p>	<p>	y
Natural	natural	jj
disasters	disaster	nn2
and	and	cc
natural	natural	jj
causes	cause	nn2
emerge	emerge	vv0
as	as	rg@
more	more	rgr
common	common	jj
threats	threat	nn2
in	in	ii
Canada	canada	np1
than	than	csn
globally	globally	rr
.	.	y
This	this	dd1
surprising	surprising	jj
result	result	nn1
does	do	vdz
not	not	xx
mean	mean	vvi
that	that	dd1_cst
natural	natural	jj
processes	process	nn2
alone	alone	rr_jj
are	be	vbr
major	major	jj
threats	threat	nn2
to	to	ii
Canada	canada	np1
's	's	ge
biodiversity	biodiversity	nn1
.	.	y
Of	of	io
the	the	at
237	237	mc
species	species	nn
for	for	if
which	which	ddq
either	either	rr
natural	natural	jj
disasters	disaster	nn2
or	or	cc
natural	natural	jj
causes	cause	nn2
are	be	vbr
listed	list	vvn_jj
as	as	csa_ii@
threats	threat	nn2
,	,	y
only	only	rr
15	15	mc
species	species	nn
are	be	vbr
threatened	threaten	vvn
by	by	ii
no	no	at
other	other	jj
cause	cause	nn1
.	.	y
On	on	ii
average	average	nn1_jj
,	,	y
these	these	dd2
237	237	mc
species	species	nn
are	be	vbr
threatened	threaten	vvn
by	by	ii
1.6	1.6	mc
other	other	jj
broadscale	broadscale	nn1
threats	threat	nn2
and	and	cc
2.5	2.5	mc
other	other	jj
fine-scale	fine-scale	jj
threats	threat	nn2
.	.	y
<p>	<p>	y
Many	many	da2
endangered	endangered	jj
species	species	nn
in	in	ii
southern	southern	jj
Canada	canada	np1
have	have	vh0
stable	stable	jj
core	core	nn1
populations	population	nn2
in	in	ii
the	the	at
United	united	np1
States	state	np1
(	(	y
Bunnell	bunnell	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
,	,	y
Warman	warman	np1
et	et	ra21
al	al	ra22
.	.	y
2004	2004	mc
)	)	y
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
is	be	vbz
what	what	ddq
efforts	effort	nn2
,	,	y
if	if	cs
any	any	dd
,	,	y
should	should	vm
be	be	vbi
made	make	vvn
to	to	to
protect	protect	vvi
these	these	dd2
endangered	endangered	jj_vvn
peripheral	peripheral	jj
populations	population	nn2
.	.	y
Peripheral	peripheral	jj
populations	population	nn2
are	be	vbr
thought	think	vvn
to	to	to
be	be	vbi
more	more	rgr
susceptible	susceptible	jj
to	to	ii
extinction	extinction	nn1
and	and	cc
therefore	therefore	rr
harder	hard	jjr_rrr
to	to	to
conserve	conserve	vvi
(	(	y
Hoffman	hoffman	np1
and	and	cc
Blows	blow	vvz_nn2
1994	1994	mc
)	)	y
.	.	y
However	however	rr
,	,	y
recent	recent	jj
studies	study	nn2
have	have	vh0
shown	show	vvn
that	that	cst
under	under	ii
conditions	condition	nn2
of	of	io
range	range	nn1
contraction	contraction	nn1
,	,	y
core	core	nn1
populations	population	nn2
appear	appear	vv0
to	to	to
suffer	suffer	vvi
extirpation	extirpation	nn1
first	first	md
,	,	y
leaving	leave	vvg
only	only	rr_jj
peripheral	peripheral	jj
populations	population	nn2
(	(	y
Channell	channell	np1
and	and	cc
Lomolino	lomolino	np1_nn1
2000	2000	mc
,	,	y
Laliberte	laliberte	np1_nn1
and	and	cc
Ripple	ripple	nn1_vv0@
2004	2004	mc
)	)	y
.	.	y
Determining	determine	vvg
the	the	at
value	value	nn1
of	of	io
peripheral	peripheral	jj
populations	population	nn2
will	will	vm
prove	prove	vvi
critical	critical	jj
for	for	if
conservation	conservation	nn
policy	policy	nn1
in	in	ii
Canada	canada	np1
.	.	y
<p>	<p>	y
In	in	rr21
general	general	rr22
,	,	y
our	our	appge
findings	finding	nn2
present	present	vv0@
few	few	da2
major	major	jj
surprises	surprise	nn2
.	.	y
There	there	ex
are	be	vbr
important	important	jj
differences	difference	nn2
in	in	ii
the	the	at
causes	cause	nn2
of	of	io
endangerment	endangerment	nn1
in	in	ii
Canada	canada	np1
among	among	ii
major	major	jj
habitats	habitat	nn2
and	and	cc
taxa	tax	nn2
,	,	y
but	but	ccb
many	many	da2
of	of	io
the	the	at
marked	marked	jj
differences	difference	nn2
among	among	ii
regions	region	nn2
of	of	io
the	the	at
world	world	nn1
are	be	vbr
more	more	rgr
apparent	apparent	jj
than	than	csn
real	real	jj
.	.	y
Finally	finally	rr
,	,	y
most	most	dat
species	species	nn
are	be	vbr
affected	affect	vvn
by	by	ii
more	more	dar
than	than	csn
one	one	mc1
threat	threat	nn1
,	,	y
with	with	iw
the	the	at
number	number	nn1
of	of	io
threats	threat	nn2
increasing	increase	vvg
with	with	iw
the	the	at
level	level	nn1
of	of	io
endangerment	endangerment	nn1
.	.	y
Effective	effective	jj
conservation	conservation	nn
strategies	strategy	nn2
must	must	vm
be	be	vbi
able	able	jk
to	to	to
address	address	vvi
multiple	multiple	jj_nn1
threats	threat	nn2
simultaneously	simultaneously	rr
.	.	y
Acknowledgments	acknowledgment	nn2_np1@
<p>	<p>	y
We	we	ppis2
thank	thank	vv0
the	the	at
Committee	committee	nn1
on	on	ii
the	the	at
Status	status	nn1
of	of	io
Endangered	endangered	jj
Wildlife	wildlife	nn1
in	in	ii
Canada	canada	np1
and	and	cc
all	all	db
of	of	io
its	its	z'
contributing	contributing	jj@_vvg
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
species	species	nn
in	in	ii
Canada	canada	np1
,	,	y
without	without	iw
which	which	ddq
this	this	dd1
research	research	nn1
would	would	vm
not	not	xx
have	have	vhi
been	be	vbn
possible	possible	jj
.	.	y
We	we	ppis2
are	be	vbr
grateful	grateful	jj
to	to	ii
David	david	np1
M.	m	nn1
Green	green	nn1@_jj_np1@
,	,	y
Katsky	katsky	np1
Venter	venter	np1
,	,	y
Michelle	michelle	np1
Nol	nol	np1
,	,	y
and	and	cc
three	three	mc
anonymous	anonymous	jj
reviewers	reviewer	nn2
for	for	if
helpful	helpful	jj
comments	comment	nn2
on	on	ii
an	a	at1
earlier	early	jjr
version	version	nn1
of	of	io
the	the	at
manuscript	manuscript	nn1
,	,	y
and	and	cc
to	to	ii
Jaiseema	jaiseema	np1
Seyan	seyan	np1_nn1
and	and	cc
the	the	at
students	student	nn2
of	of	io
Biology	biology	nn1
457	457	mc
at	at	ii
Concordia	concordia	np1
University	university	nn1
,	,	y
who	who	pnqs
initiated	initiate	vvd
this	this	dd1
research	research	nn1
project	project	nn1
.	.	y
Our	our	appge
research	research	nn1
was	be	vbdz
financially	financially	rr
supported	support	vvn
by	by	ii
a	a	at1
Discovery	discovery	nn1
Grant	grant	npx
to	to	ii
J.	xx_j	np1
W.	w	np1
A.	a	x         
G.	g	np1
and	and	cc
an	a	at1
Undergraduate	undergraduate	nn1
Student	student	nn1
Research	research	nn1
Award	award	nn1
to	to	ii
O.	o	np1
V.	xx_v	nnu_ii
from	from	ii
the	the	at
Natural	natural	jj
Sciences	science	nn2
and	and	cc
Engineering	engineering	nn1
Research	research	nn1
Council	council	nn1
of	of	io
Canada	canada	np1
.	.	y
Table	table	nn1_vv0%
1	1	mc1
.	.	y
The	the	at
number	number	nn1
of	of	io
species	species	nn
in	in	ii
each	each	dd1
taxon	taxon	nn1
listed	list	vvn_vvd
as	as	csa_rg@_ii@
extinct	extinct	jj
,	,	y
extirpated	extirpate	vvd
,	,	y
endangered	endanger	vvn_jj_vvd@
,	,	y
threatened	threaten	vvd_vvn
,	,	y
or	or	cc
of	of	io
special	special	jj
concern	concern	nn1
by	by	ii
the	the	at
Committee	committee	nn1
on	on	ii
the	the	at
Status	status	nn1
of	of	io
Endangered	endangered	jj
Wildlife	wildlife	nn1
in	in	ii
Canada	canada	np1
,	,	y
June	june	npm1
2005	2005	mc
.	.	y
PREFORMATTED	preformatted	zz
TABLE	table	nn1
Table	table	nn1
2	2	mc
.	.	y
Definitions	definition	nn2
of	of	io
broadscale	broadscale	nn1
and	and	cc
fine-scale	fine-scale	jj
threat	threat	nn1
categories	category	nn2
.	.	y
PREFORMATTED	preformatted	zz
TABLE	table	nn1
Table	table	nn1
3	3	mc
.	.	y
Summary	summary	nn1
of	of	io
the	the	at
threats	threat	nn2
facing	face	vvg
endangered	endangered	jj
species	species	nn
in	in	ii
Canada	canada	np1
,	,	y
expressed	express	vvn_vvd
as	as	ii_csa
the	the	at
